	M34.1.30.18	M5.9.5.17	M20.11.27.17	M2.8.22.17	M14.11.27.17	M2.7.25.17	M3.8.22.17	M1.8.8.17	M1.7.25.17	M23.11.8.17	M19.11.28.17	M9.7.25.17	M8.8.8.17	M19.12.11.17	M4.8.22.17	M11.11.27.17	M24.11.8.17	M33.2.27.18	M9.8.8.17	M24.12.19.17	M6.8.8.17	M4.9.5.17	M12.11.28.17	M30.11.8.17	M20.10.31.17	M6.9.5.17	M2.9.5.17	M31.3.12.18	M29.11.22.17	M15.10.31.17	M27.11.8.17	M27.12.6.17	M35.3.27.18	M15.12.11.17	M30.12.19.17	M2.9.19.17	M5.7.11.17	M22.12.6.17	M4.7.25.17	M2.8.8.17	M8.8.22.17	M29.12.6.17	M18.11.28.17	M38.3.13.18	M8.7.25.17	M36.3.13.18	M1.8.22.17	M38.3.27.18	M24.12.6.17	M9.9.19.17	M23.12.19.17	M34.3.12.18	M22.12.19.17	M17.11.27.17	M27.12.19.17	M30.11.22.17	M8.9.19.17	M32.2.13.18	M29.11.8.17	M7.8.8.17	M3.8.8.17	M21.11.8.17	M10.7.11.17	M1.7.11.17	M9.7.11.17	M10.8.22.17	M32.3.12.18	M3.7.11.17	M31.1.30.18	M9.9.5.17	M33.1.30.18	M31.2.13.18	M33.2.13.18	M10.9.5.17	M3.9.5.17	M35.4.9.18	M10.7.25.17	M19.11.14.17	M32.2.27.18	M33.3.12.18	M29.12.19.17	M12.12.11.17	M22.11.8.17	M18.12.11.17	CS.283	M37.3.27.18	M31.2.27.18	M5.8.22.17	TFS.023	M22.11.22.17	M34.2.13.18	M16.11.27.17	M10.8.8.17	M7.7.11.17	M12.11.14.17	M18.10.31.17	M35.3.13.18	TFS.026	M8.9.5.17	M16.10.31.17	M30.12.6.17	M6.8.22.17	M12.10.31.17	M8.7.11.17	M1.9.5.17	M17.10.31.17	M13.11.14.17	M17.11.14.17	M7.8.22.17	M13.10.31.17	M21.12.6.17	M23.12.6.17	M38.2.27.18	M9.8.22.17	M21.11.22.17	M37.4.9.18	CS.224	M16.11.14.17	M2.7.11.17	M1.9.19.17	M7.7.25.17	M27.11.22.17	M34.2.27.18	M15.11.14.17	M23.11.22.17	M38.4.9.18	M21.12.19.17	M35.2.27.18	M24.11.22.17	M37.3.13.18	M32.1.30.18	M11.10.31.17	M19.10.31.17	M7.9.5.17	M18.11.14.17	M6.7.11.17	M3.7.25.17	M13.11.27.17	M15.11.28.17	M14.11.14.17	M11.11.14.17	M4.8.8.17	M5.7.25.17	M14.10.31.17	M36.4.9.18	M37.2.27.18	M20.11.14.17	M4.7.11.17	M36.2.27.18	M36.3.27.18	M5.8.8.17
M22.12.6.17	0.391136364717	0.470318830596	0.452635494591	0.430212744867	0.45010122881	0.575327634197	0.474838244551	0.48561738728	0.500141169717	0.274596607782	0.418250238088	0.481776776245	0.432245065044	0.444763765834	0.471917492458	0.400209778004	0.403115434589	0.410863095818	0.491949819763	0.216550062549	0.419844684477	0.548992742559	0.422697139491	0.380498564266	0.481202463108	0.462547463442	0.556901424429	0.396811897909	0.379045794608	0.453191641243	0.396489857975	0.370598966709	0.489411321562	0.408822831296	0.334172782772	0.535503307171	0.44761651613	0.0	0.566292365388	0.504823607431	0.420444101497	0.355245073936	0.490390883808	0.494420553126	0.451238144441	0.490202183702	0.492465249133	0.466187373371	0.304143514986	0.578225401987	0.257072938858	0.36346044799	0.228932449164	0.477865119918	0.344957163344	0.403833789116	0.456686217024	0.463718437124	0.388565554244	0.480338990469	0.488363774854	0.284796870134	0.456301792381	0.48079708581	0.496509840167	0.416455542211	0.391054724672	0.480710070397	0.425976625147	0.491620500073	0.362841570145	0.444468402637	0.319554406014	0.470718288628	0.457630059639	0.444563034265	0.423413595487	0.467333041382	0.416385682569	0.407063704427	0.332147364319	0.445356517763	0.396693960956	0.426965887062	0.522165168082	0.473421498879	0.41826648374	0.479706140388	0.599280123915	0.235762847075	0.380823813543	0.431678537367	0.371510415657	0.520086541902	0.461191659006	0.443754661431	0.39287568966	0.481833765139	0.456512915924	0.410810449199	0.444777893204	0.399432209183	0.468595543284	0.546039888135	0.532989553839	0.48002543132	0.427087219198	0.430067049575	0.432535905489	0.447829579073	0.258394855068	0.27831661928	0.47962782287	0.54299274803	0.244876489236	0.466953456464	0.625552622056	0.460771696777	0.497202091973	0.436213884525	0.331057536376	0.333441477536	0.379703508118	0.481785972095	0.277025388241	0.492314269545	0.253431162053	0.399777534603	0.325756823827	0.479185787539	0.398695333159	0.355060870748	0.427599906963	0.429205600486	0.494664696955	0.594511431642	0.433631671979	0.440672271679	0.409603545047	0.444467348992	0.356035068634	0.403743227823	0.488360092335	0.443288704164	0.532145927866	0.554520175744	0.510461592171	0.529287074228	0.597717023354	0.522023290386	0.436103849777
M4.7.25.17	0.492470093798	0.352938089688	0.458468173021	0.431414103184	0.547083329743	0.282093018431	0.460322858347	0.32273868236	0.281564675411	0.540670825242	0.414997930424	0.427001477206	0.441785053902	0.483136932921	0.456784620964	0.510585392418	0.522776442558	0.525847213731	0.407611453122	0.55892352675	0.405320416403	0.351106688328	0.522323453035	0.538928890135	0.460394566748	0.365821030239	0.284868304563	0.526801006198	0.540582150676	0.501957535572	0.553250853801	0.578709507961	0.642213709526	0.485602435569	0.556019936822	0.290167243976	0.329436952331	0.566292365388	0.0	0.367847270515	0.441352721416	0.518800808115	0.432835235432	0.614282351423	0.43441968999	0.602499140574	0.36488815687	0.656092263301	0.579323554388	0.341583705068	0.55201781798	0.525091442414	0.542599500411	0.527985039398	0.542627190489	0.556413482292	0.432967961954	0.589439171259	0.526322229873	0.294428598162	0.377887238105	0.583147096838	0.352907004858	0.361834875157	0.381618278425	0.396172693947	0.551209835545	0.356915753063	0.553234438341	0.378559470468	0.52320900538	0.541167564321	0.501388461257	0.329224849493	0.412632179955	0.610495582669	0.4343929752	0.496390450385	0.561052600757	0.521642351548	0.533798182073	0.551396984582	0.54862675398	0.500218017593	0.473380769943	0.630707540421	0.548587053641	0.41391828172	0.408841433037	0.561948706976	0.529077694098	0.4974232767	0.420348371493	0.234488194131	0.560783359873	0.430203249022	0.56316099364	0.462133602443	0.437742633739	0.444239715516	0.570228963066	0.470981778447	0.58283967168	0.283979295719	0.268390466774	0.522189809584	0.458193111194	0.419327144038	0.431285314808	0.480825388622	0.559885357576	0.562056628917	0.61016929324	0.290299173612	0.571282383501	0.568159986219	0.517948416424	0.440966012146	0.400717486057	0.399150901535	0.544707038427	0.526641786625	0.537869677017	0.544558356286	0.530617803022	0.603964360296	0.563008685985	0.606536366975	0.562651581993	0.593109362022	0.49618416428	0.542367212348	0.465874587982	0.438467772826	0.500338845291	0.37929119957	0.581294335872	0.537387777421	0.484367083866	0.533219540008	0.571326597521	0.512509488179	0.35450270474	0.455778482176	0.680014651527	0.691891089531	0.641692580588	0.409617605612	0.639690245237	0.645217319855	0.527853623799
M2.8.8.17	0.419772806108	0.296946349165	0.436014877925	0.341335341095	0.429730973934	0.341357553041	0.334412875164	0.287182090026	0.261513648857	0.462684189191	0.378585185231	0.348337462503	0.323646363436	0.407722531637	0.42901716271	0.412424397518	0.519815713633	0.487502162192	0.366300770557	0.495847929496	0.359893797262	0.324928906278	0.39871634691	0.465445654197	0.4407541467	0.32746742786	0.300476135774	0.510575274002	0.457968998572	0.407534335558	0.4802726841	0.536685399592	0.624176684322	0.373351500561	0.490474563815	0.337100674861	0.267805206607	0.504823607431	0.367847270515	0.0	0.336423114831	0.439908581132	0.425292253367	0.590016334673	0.364301797661	0.570390542876	0.302099323761	0.619485387139	0.523465507262	0.413304869952	0.493965738425	0.481932681228	0.500108650591	0.498619574703	0.481401820716	0.489576078598	0.297755005837	0.526218657473	0.466841736787	0.355291083638	0.330290322326	0.509446910213	0.363182383769	0.289316675252	0.31465187968	0.375413848343	0.495955744064	0.317950847555	0.524081596263	0.33480973691	0.486554118142	0.487922176836	0.45955949342	0.319680522584	0.349259368311	0.595564592627	0.364874961597	0.456050729273	0.500396160483	0.48452313671	0.456307885655	0.443490657464	0.492788780762	0.388562582776	0.430366292244	0.617265492603	0.514250006385	0.377834247603	0.414509811448	0.491103801667	0.490753576717	0.429943691249	0.346990206834	0.370822916351	0.439523850098	0.382030252105	0.520032325686	0.405684996037	0.334073576752	0.396006711971	0.448592638033	0.388330922683	0.483344578278	0.318688533122	0.294476876822	0.48482524853	0.377932635989	0.419625407727	0.371874329367	0.391144631518	0.490145179147	0.491434962115	0.60140649929	0.336092551525	0.496385467352	0.564154296793	0.488887133999	0.380538722611	0.294394828747	0.3416068126	0.514929607917	0.477196210508	0.503674942614	0.443803647853	0.463831448413	0.602677754225	0.486340304086	0.57389639641	0.504182215521	0.584595007665	0.435825534843	0.483230873706	0.423225515051	0.384272360861	0.479148836145	0.42311033562	0.552772487187	0.426014637875	0.377446789768	0.422537282868	0.503133379307	0.395095992953	0.319145415575	0.367504126288	0.651891754268	0.675539166602	0.619091887786	0.390945175213	0.645674011864	0.649423816447	0.500832594594
M8.8.22.17	0.378276059872	0.357978175733	0.398855167122	0.346437917074	0.373108489908	0.41095987577	0.373380732441	0.368488909443	0.373389070824	0.435160622778	0.383212495032	0.403271582315	0.353501880218	0.337144735832	0.395819105743	0.296379049211	0.456475883023	0.423036784525	0.439222394322	0.4368587137	0.37586001363	0.421891857772	0.348527150127	0.392616795664	0.412523170419	0.387491109916	0.372754178752	0.441621430257	0.36926269025	0.392031611534	0.399355832474	0.448688126661	0.545811652111	0.383091893562	0.430782429412	0.397656246237	0.366981055174	0.420444101497	0.441352721416	0.336423114831	0.0	0.385727577214	0.389142252877	0.497796127354	0.356173434021	0.488367339141	0.42526386779	0.563008262717	0.448754705351	0.492646033869	0.444293178606	0.405331396374	0.421256396638	0.427454840291	0.399568215996	0.414046446092	0.37577077173	0.475020853727	0.376359420531	0.441773414813	0.391442453461	0.429577407603	0.423335801029	0.404140571045	0.385898661955	0.357941665554	0.44701838195	0.332423866386	0.459088176333	0.42416234349	0.416840292404	0.444408597626	0.441894790115	0.393235575304	0.371997425282	0.51905940877	0.388170384692	0.431390165035	0.425676623714	0.399917063432	0.425755957751	0.404434520916	0.409799073901	0.304146902305	0.500261575382	0.533902710226	0.470120795667	0.438680263932	0.535592644727	0.444022348076	0.416161438026	0.316860428433	0.394852207166	0.445315127325	0.390424009954	0.354079734579	0.487684699101	0.45677017164	0.328398209648	0.356271842382	0.418584068098	0.307675031315	0.390898056094	0.376851916278	0.392257759192	0.388740818801	0.351459932164	0.363594455282	0.399665595666	0.367602293561	0.421778267888	0.417313384337	0.540928320015	0.376667595585	0.407293668533	0.510948556158	0.599622195457	0.300092696528	0.380266993924	0.386304960627	0.436178683354	0.3952281378	0.438392042851	0.407333603964	0.367348797681	0.491413544419	0.401536086141	0.540499529528	0.440850841236	0.525459251457	0.365220095447	0.33770145922	0.424484984961	0.413020042262	0.368551211652	0.508190638979	0.454917822767	0.382840584474	0.332562187781	0.388438426555	0.400627277262	0.359024114314	0.381541239124	0.322953664149	0.579999303217	0.655328120335	0.584427852922	0.463159793233	0.594007246307	0.559876371725	0.395148945915
M29.12.6.17	0.229982073803	0.432977407376	0.365290137955	0.402190550445	0.425168010975	0.530982033324	0.437511328993	0.468698160578	0.465702685561	0.338988630116	0.328027411049	0.456871929356	0.402787991843	0.409959436643	0.434829233742	0.366514320246	0.420448996213	0.255790419219	0.452036957917	0.36914754802	0.41433323635	0.485582605461	0.419769314589	0.18617280582	0.446476668636	0.463742617086	0.515982195162	0.329879110588	0.17033909162	0.42809248345	0.211767286115	0.25362628384	0.537641590174	0.405343928701	0.205275496422	0.500268807379	0.422375160119	0.355245073936	0.518800808115	0.439908581132	0.385727577214	0.0	0.39402306043	0.479408842667	0.411905592888	0.466460893623	0.471370113253	0.524002220604	0.381573233078	0.556992885753	0.335689920288	0.222754450008	0.340750989947	0.432735288202	0.204409136824	0.18784348531	0.444091066859	0.338930435961	0.19201057882	0.465225642055	0.456582706514	0.358010769188	0.419524640382	0.460734886646	0.416666248153	0.357762847776	0.281224123218	0.432273941124	0.283101733571	0.455580495525	0.252044108747	0.300452656481	0.256426199263	0.443026931069	0.354894085474	0.508272387657	0.3690456109	0.441836993535	0.307523176406	0.28131851292	0.158956293989	0.442231124157	0.40879337338	0.361425079579	0.410609006834	0.499350391955	0.266589020524	0.481257569802	0.584171630034	0.401480862383	0.258583279472	0.375852308935	0.388588846679	0.49316166693	0.45352116664	0.394148854848	0.432826676534	0.46304024622	0.442352854719	0.368289758087	0.268521625636	0.371334673699	0.423330096699	0.488486343722	0.500998530173	0.417808191337	0.423679181324	0.417175648077	0.393732595717	0.425478732643	0.334627429398	0.322606660423	0.524031247318	0.469081812167	0.336471428201	0.483044557679	0.532696894544	0.362123891712	0.470898822031	0.389470957792	0.359402701521	0.212061916478	0.277437139245	0.444489068319	0.301495702681	0.504237567952	0.363612438889	0.489049347922	0.441071126553	0.478880632099	0.261642019613	0.352501459385	0.378926163419	0.413995944689	0.427603814858	0.553407244288	0.440799884702	0.448178890806	0.370950913104	0.420241900093	0.348664036511	0.423469244322	0.42946138416	0.422929502734	0.58596078509	0.629709697158	0.508654299584	0.501932506527	0.626309288771	0.568043726887	0.42001625339
M18.11.28.17	0.410923417034	0.45047014659	0.210570794709	0.472237237656	0.460802828275	0.518099099975	0.470090123445	0.440373289984	0.455114515477	0.441286550802	0.241745200107	0.495355440649	0.455949072164	0.403091797488	0.456012028227	0.455086455058	0.455144905624	0.434285146295	0.436436582939	0.47227336037	0.423921974827	0.424100621072	0.441548921057	0.42417594397	0.334746521	0.443936841195	0.488674606861	0.45641416522	0.398982453778	0.444479204041	0.441350066876	0.444512276336	0.578171234039	0.379312020972	0.437705170879	0.505351790412	0.436172482953	0.490390883808	0.432835235432	0.425292253367	0.389142252877	0.39402306043	0.0	0.549608082961	0.413626161753	0.557182841157	0.48157036944	0.571310505177	0.51304527078	0.557388818566	0.51753000847	0.424416412549	0.493177276185	0.342669820964	0.426609037599	0.440266551662	0.474857089276	0.498797775972	0.432735704681	0.498764001255	0.372647649205	0.465356523161	0.41845054244	0.467473085167	0.38815619666	0.410469505773	0.433765912113	0.333628428992	0.458079812369	0.444788764198	0.394111039767	0.461472888153	0.433684417711	0.435714206911	0.387106281907	0.544129824877	0.466112806254	0.313148626244	0.478491018502	0.381658746222	0.426124023795	0.453912179885	0.516224854347	0.391315386143	0.482719281297	0.592150343852	0.461004234455	0.486059926416	0.612785698091	0.459003884447	0.448254715573	0.385156532381	0.437931181699	0.466033882404	0.450237584794	0.214283170987	0.507641168284	0.516412381328	0.437740833972	0.310990098866	0.418700074221	0.367289732804	0.509865183255	0.470039466441	0.492019083925	0.365865977748	0.402229266294	0.316613902555	0.446823478613	0.435324375089	0.445134193598	0.475808583208	0.536423947726	0.4480478816	0.469833123039	0.47158543447	0.541019237108	0.342122399493	0.493704333153	0.426829994158	0.483417249791	0.414335084285	0.465853977271	0.465986140878	0.451098701912	0.527384359208	0.448715376538	0.560688537889	0.476214043662	0.541673405401	0.401392727712	0.439072491541	0.301349864655	0.456246862764	0.272064912401	0.575605956258	0.400824671625	0.423220364626	0.407844209392	0.442827866393	0.476571480014	0.400048239712	0.40789082315	0.407011064433	0.619388428002	0.626681279895	0.545635009609	0.499513124648	0.592114388402	0.563631177827	0.339165703022
M38.3.13.18	0.491516296066	0.569833937341	0.4932033719	0.579738389253	0.553606652685	0.631537619446	0.561551304939	0.587459165528	0.602839931795	0.480389800504	0.499386320456	0.599104936402	0.572491271547	0.586622046712	0.579447022838	0.521373493369	0.418107379275	0.532347402173	0.591363273044	0.486449452246	0.551078565463	0.578346084474	0.587609091728	0.48396641127	0.527747383201	0.601761197783	0.611561514084	0.545159128286	0.441113100034	0.571387542718	0.459335977928	0.482594567023	0.313024924322	0.596141074963	0.489631156738	0.607140710254	0.580735714454	0.494420553126	0.614282351423	0.590016334673	0.497796127354	0.479408842667	0.549608082961	0.0	0.519753777503	0.2780266665	0.608972752906	0.420169799046	0.517397324218	0.676393395941	0.469340890625	0.491240964258	0.475421603866	0.535126735641	0.47512361986	0.487420641091	0.600904864197	0.575003802684	0.448650672699	0.617498216202	0.562633184942	0.488258029647	0.577953260983	0.600730365574	0.540452266882	0.501804457689	0.500269041739	0.567650500346	0.518752240879	0.614138782487	0.476433935858	0.541400668551	0.52100247737	0.594110697659	0.535982293093	0.362753543215	0.530077287779	0.535942554586	0.545897599425	0.490773218923	0.470658261532	0.594372355737	0.434214086353	0.543101603958	0.585788408945	0.312558526677	0.517627273039	0.616014720636	0.68853674481	0.484736600283	0.516654414287	0.463979179099	0.529052133372	0.608662754312	0.565979094305	0.562731948727	0.366165675063	0.570967877179	0.546724877685	0.545714774524	0.546998537642	0.467114523734	0.56587060464	0.604610108571	0.610297711857	0.518000221362	0.584835602752	0.516190875871	0.55288014923	0.579180051216	0.457925721733	0.421841948093	0.304309466708	0.588627607587	0.48058563553	0.391542005498	0.631970290464	0.505367240234	0.623734968321	0.562326789891	0.414020021085	0.44517744655	0.45394311744	0.591980777681	0.415439714214	0.389343181354	0.496301928124	0.43993007339	0.441673404372	0.31045033345	0.495369818289	0.487260358127	0.533793769373	0.567552063584	0.53374069233	0.658958915628	0.501510280249	0.604939140362	0.551638356964	0.582279187476	0.506010310165	0.556955009197	0.565395371662	0.558253021085	0.483334454328	0.499253106755	0.455371948434	0.60191947414	0.551987016755	0.356298292069	0.513050964193
M8.7.25.17	0.378283561937	0.276222665308	0.457130713577	0.303965450459	0.384647470118	0.40352694445	0.291239997172	0.329070508584	0.355160799564	0.382999266413	0.403230289481	0.30516035487	0.325036442551	0.355910655726	0.371890185819	0.372077008942	0.430273538002	0.444701605699	0.314497855522	0.437551346712	0.269175220337	0.403749791521	0.370794654434	0.418222192108	0.428662071447	0.307239079521	0.357263824507	0.503748755999	0.44206176478	0.348683870922	0.457193851013	0.477729096704	0.591493368546	0.364119321866	0.462289000079	0.341251198316	0.27699462137	0.451238144441	0.43441968999	0.364301797661	0.356173434021	0.411905592888	0.413626161753	0.519753777503	0.0	0.540569788296	0.307201498535	0.586029019103	0.478111816881	0.443881240061	0.44866690133	0.440667045433	0.461087868609	0.512967342133	0.435411959358	0.431267289086	0.320237709988	0.504146619821	0.424321454526	0.340135700998	0.426246012322	0.453143707691	0.40247805478	0.315703084438	0.325801571064	0.409530703762	0.450757943263	0.361333681814	0.455882807697	0.342435652713	0.446147014115	0.43678053971	0.459148459225	0.299817184164	0.40049185572	0.569870301598	0.254306902904	0.453935382718	0.470200728285	0.431949463984	0.471695006139	0.390396339084	0.442892807387	0.388301530622	0.422236476683	0.553409634722	0.475106142879	0.348240835647	0.481539129796	0.491762223883	0.464312449747	0.435720004667	0.26487119527	0.414892360369	0.396985172159	0.393444755494	0.504686847402	0.415968629881	0.259866176144	0.460597511983	0.407642196784	0.368052695274	0.436310044086	0.340489558062	0.386044544211	0.474638154479	0.351621491606	0.464066539548	0.384480042633	0.3654817592	0.429716571738	0.443175779957	0.577960815121	0.38547040821	0.437795813449	0.563335912129	0.503039591238	0.381204616931	0.385442504109	0.248868606625	0.459049894371	0.430794933538	0.474769410109	0.369597556546	0.410861346716	0.519772429985	0.440781112777	0.59187322655	0.456806924929	0.533265007574	0.420291966818	0.36931630748	0.465956340001	0.25123960035	0.489397220245	0.434817981785	0.530877578666	0.378217193338	0.325709053672	0.354912197267	0.393356609046	0.353107995596	0.331606571729	0.297779711856	0.631431958975	0.700742355453	0.608015214396	0.399237890919	0.633220893839	0.617397284495	0.465061704657
M36.3.13.18	0.479397515121	0.577786323742	0.494127722628	0.592768627426	0.534545692334	0.642919758366	0.569528240134	0.598780785602	0.583853903539	0.514259316004	0.502874223947	0.588050499968	0.558556937275	0.591646775144	0.576029210368	0.479710727075	0.447958325284	0.501748688164	0.59830851591	0.464498003887	0.537077925685	0.5799099696	0.54260084519	0.468149018247	0.519425760089	0.590982401547	0.617044560409	0.504002725694	0.423659941391	0.598778294393	0.47384037705	0.49664003106	0.292683029747	0.604119839406	0.472138752392	0.610414874455	0.574645022397	0.490202183702	0.602499140574	0.570390542876	0.488367339141	0.466460893623	0.557182841157	0.2780266665	0.540569788296	0.0	0.621436318771	0.369221901784	0.493162732452	0.670227806792	0.470031220106	0.512336200218	0.466343455382	0.533380756626	0.463856357428	0.466146818096	0.589513199211	0.572857043737	0.477772678042	0.622903013978	0.543465046562	0.481889579717	0.57515750564	0.609040928352	0.528282052419	0.492785494273	0.511490359367	0.551257139379	0.561447505512	0.618235826383	0.53148630157	0.535230281262	0.504716698872	0.602045797478	0.503939737641	0.353756730275	0.535018620623	0.577271475212	0.519781951595	0.49864134505	0.469860870215	0.5991000824	0.373398162783	0.522881270702	0.597840339338	0.324248791057	0.538631948915	0.607660710616	0.701037959238	0.451368219146	0.452457782098	0.487211534217	0.514216580359	0.593554777749	0.543370058433	0.544307119142	0.313844436981	0.583272194748	0.548626797763	0.505824330178	0.537302967527	0.459962348059	0.568907339241	0.61046465782	0.623663861166	0.493542682669	0.585253534727	0.523660133157	0.494489089871	0.550809173184	0.458867803034	0.405724761039	0.33509205365	0.562139477834	0.41977888044	0.363476802153	0.655714079139	0.456063437822	0.621818074425	0.574558780593	0.38758529115	0.476905746149	0.458328372195	0.597455572641	0.390049632644	0.395317742183	0.47813340556	0.380601329841	0.397161655952	0.338276228979	0.468626628905	0.476145282362	0.566054483717	0.540899313984	0.538392919486	0.679617422404	0.520767808137	0.582432416269	0.52818317803	0.561404703803	0.502359663556	0.556354539337	0.55135725546	0.552128840897	0.387847652989	0.463369521313	0.474906413186	0.582110633278	0.458840070886	0.321388822379	0.496384025939
M1.8.22.17	0.41688289081	0.256266035941	0.506963396171	0.300180322157	0.43988856623	0.314977760723	0.354492148393	0.239855135047	0.245756367744	0.448009853859	0.468742212435	0.27898385938	0.304031921631	0.391394349729	0.367836626654	0.409293328753	0.520887362768	0.49132240355	0.277351761317	0.484301161739	0.285425638016	0.394587469713	0.383685129824	0.471373283348	0.507048665529	0.245940619289	0.320930534742	0.512001332591	0.494302215134	0.357800533702	0.494983905478	0.543066904072	0.649900249592	0.346758300018	0.524627040904	0.270722859391	0.220680263825	0.492465249133	0.36488815687	0.302099323761	0.42526386779	0.471370113253	0.48157036944	0.608972752906	0.307201498535	0.621436318771	0.0	0.655165481182	0.519661248496	0.32052437211	0.477543035264	0.455886580024	0.506395384504	0.530673294498	0.494449974012	0.522219278501	0.280480300846	0.540243954053	0.472159108803	0.285063893383	0.430242011491	0.475712806934	0.346974156769	0.196932328685	0.384107211284	0.423197884887	0.492110030945	0.358665472279	0.489656376387	0.21794992401	0.458876754918	0.479231587838	0.444023377901	0.196696076353	0.431137937642	0.616887646722	0.285372587032	0.509470306002	0.529599450742	0.459370407513	0.485234182482	0.42161251888	0.515462547856	0.417769411468	0.401493927041	0.631964824161	0.506485343331	0.277296468584	0.371900751068	0.519026961086	0.480957161285	0.526291452226	0.293221147138	0.35517044875	0.447360359437	0.469633093777	0.547003638324	0.380278916249	0.294389591119	0.480838459181	0.495408022897	0.433678208752	0.4763321689	0.30305021639	0.266786700908	0.529536676786	0.341500846549	0.464288576375	0.414199670557	0.374740136887	0.490653184468	0.529061398402	0.62198783149	0.417305622807	0.500036422853	0.595644701576	0.498582603643	0.445084858825	0.296231423286	0.294026130931	0.548906808332	0.494334752724	0.507562806612	0.405020578644	0.473851651114	0.615544326737	0.489390892082	0.619583775243	0.52430589468	0.61076595117	0.443304377286	0.426488110055	0.513824823774	0.301068724011	0.536769632563	0.338412485899	0.621268434493	0.398014385643	0.355355288372	0.409091106405	0.454701323029	0.418152878017	0.307924727159	0.334042574931	0.670642099752	0.716510930068	0.686987637941	0.403356371866	0.677298027176	0.680506572892	0.559957780954
M38.3.27.18	0.527371829069	0.60715205258	0.509264615154	0.636718250938	0.550361638044	0.685893831455	0.604026184414	0.649027865701	0.647293652876	0.49051705033	0.517724828752	0.644996876763	0.611001897948	0.619539408135	0.626939507818	0.547110128477	0.493831915641	0.52282378475	0.647443844378	0.453212220163	0.592416648435	0.639078173756	0.582744787158	0.507879276984	0.522548053656	0.632323246505	0.649747181323	0.558571283626	0.500167564672	0.609827025337	0.500003701645	0.448268507614	0.413879528609	0.590793564662	0.506985795717	0.655500157166	0.617531327459	0.466187373371	0.656092263301	0.619485387139	0.563008262717	0.524002220604	0.571310505177	0.420169799046	0.586029019103	0.369221901784	0.655165481182	0.0	0.506015877425	0.709486476202	0.47734299312	0.492974656347	0.467462643391	0.502679181069	0.486479941994	0.510717325754	0.645427267806	0.582538276224	0.523157670611	0.656347086095	0.605292447706	0.458899462491	0.63615768806	0.65716511832	0.572116512972	0.531521564032	0.543902443428	0.615942796569	0.564770984562	0.658455238364	0.543095359635	0.566483918599	0.510992302804	0.635131916064	0.561386166591	0.377900477594	0.561631459802	0.53799777794	0.55861068871	0.546092701894	0.502331940816	0.593718029708	0.433686987752	0.581187608083	0.616549946306	0.387164070777	0.557678470492	0.643734104738	0.715339343405	0.438044202221	0.530995590524	0.513091996794	0.566571526227	0.647927163985	0.530910142587	0.56425568258	0.39931150068	0.595881244266	0.611859378158	0.536819167278	0.560015410682	0.481031251632	0.571896721535	0.658296286946	0.671620778079	0.529315850156	0.630728990834	0.574079143595	0.537356641166	0.594385433967	0.457820075908	0.395255718964	0.423209571299	0.610322806851	0.435629303446	0.363558761121	0.690609194323	0.534741370524	0.662987909546	0.617872935752	0.422073144677	0.499514737111	0.507911070647	0.617208303669	0.435448946527	0.386367740722	0.470038224531	0.43677038744	0.382721110043	0.443863866017	0.534197994425	0.538403321232	0.571781626298	0.560625402355	0.586617379654	0.703040851374	0.493331741653	0.581271295614	0.590287701216	0.558723549975	0.5326768454	0.542436988844	0.599245164204	0.599824067709	0.361275308268	0.436780315452	0.499348569057	0.635297087292	0.508385339252	0.4058152851	0.438819473231
