	M5.8.22.17	M12.10.31.17	M36.3.13.18	M8.9.5.17	M20.10.31.17	M17.11.27.17	M18.11.14.17	M9.8.8.17	M11.10.31.17	M35.3.13.18	M19.12.11.17	M35.2.27.18	M21.12.19.17	M1.9.5.17	M21.11.8.17	M2.8.8.17	M6.9.5.17	M12.11.28.17	M17.11.14.17	M19.11.28.17	M4.9.5.17	M12.11.14.17	M11.11.14.17	M27.11.8.17	M30.11.8.17	M23.11.8.17	M11.11.27.17	M38.2.27.18	M2.7.25.17	M33.2.27.18	M5.7.25.17	M20.11.27.17	M12.12.11.17	M2.8.22.17	M19.10.31.17	M37.2.27.18	M14.11.27.17	M9.9.5.17	M17.10.31.17	M9.7.25.17	M18.11.28.17	M13.11.27.17	M2.9.5.17	M8.8.8.17	M24.12.19.17	M13.11.14.17	M21.11.22.17	M1.8.8.17	M8.8.22.17	M6.8.8.17	M10.7.25.17	M8.9.19.17	M22.12.19.17	M23.12.6.17	M7.8.8.17	M10.8.22.17	M1.7.25.17	M15.11.28.17	M23.11.22.17	M15.11.14.17	M3.7.11.17	M22.11.22.17	M37.4.9.18	M10.8.8.17	M27.11.22.17	M31.2.13.18	M15.10.31.17	M23.12.19.17	M36.2.27.18	M31.2.27.18	M22.11.8.17	M30.12.19.17	M5.9.5.17	M29.11.22.17	M33.3.12.18	M32.2.27.18	M14.11.14.17	M34.2.13.18	M10.9.5.17	M14.10.31.17	M18.12.11.17	M32.2.13.18	M16.11.14.17	M30.12.6.17	M27.12.19.17	M34.1.30.18	M31.1.30.18	M29.12.6.17	M13.10.31.17	M29.11.8.17	M32.1.30.18	M21.12.6.17	M33.1.30.18	M32.3.12.18	M2.7.11.17	M30.11.22.17	M34.3.12.18	M29.12.19.17	M33.2.13.18	M22.12.6.17	M15.12.11.17	M1.8.22.17	M9.8.22.17	M3.8.22.17	M3.8.8.17	M4.8.22.17	M3.7.25.17	M34.2.27.18	M18.10.31.17	M27.12.6.17	M9.9.19.17	M3.9.5.17	M24.12.6.17	M24.11.22.17	M6.8.22.17	M31.3.12.18	M16.10.31.17	M6.7.25.17	M1.7.11.17	M7.9.5.17	M2.9.19.17	M10.7.11.17	M38.3.13.18	M4.7.25.17	M4.8.8.17	M37.3.13.18	M5.8.8.17	M7.7.25.17	M8.7.11.17	M19.11.14.17	M4.7.11.17	M16.11.27.17	M35.3.27.18	M7.8.22.17	M9.7.11.17	M5.7.11.17	M8.7.25.17	M7.7.11.17	M20.11.14.17	M1.9.19.17	M6.7.11.17	M37.3.27.18	M38.4.9.18	M24.11.8.17	M35.4.9.18	M38.3.27.18	M36.3.27.18	M36.4.9.18
M33.2.27.18	0.494652800036	0.414679202234	0.50257211089	0.435767620041	0.467418463112	0.464765180038	0.449000354525	0.496794367094	0.357405039734	0.457441588728	0.394487264506	0.522965886871	0.431484814551	0.534519365012	0.421661919529	0.485989064909	0.489716796989	0.408417171702	0.468580429573	0.389888091848	0.50644644179	0.436659639503	0.33701985646	0.282608351343	0.236278247502	0.420348754526	0.356772329019	0.577162848752	0.531198393918	0.0	0.470877095221	0.418912968117	0.431502980623	0.464193679015	0.43766339193	0.674323141422	0.407672351904	0.486790610017	0.47348157093	0.488895729294	0.435455391082	0.454173231733	0.534751182787	0.469204662724	0.411378555799	0.4458805878	0.391117905451	0.504448011807	0.426092762311	0.420129511348	0.412256510754	0.4691074206	0.367605199785	0.374463629856	0.489238707666	0.388999445165	0.480585852749	0.387431598997	0.372145996544	0.452875876887	0.46210560084	0.465489060398	0.52937478467	0.446452325908	0.285538052179	0.203574976805	0.462161311845	0.381340001302	0.640398252055	0.20143421596	0.468341920425	0.265878844006	0.449421682543	0.280635401909	0.211362330541	0.215736905259	0.403846826694	0.179357392346	0.474480810806	0.422112810773	0.396467681211	0.204020782748	0.415469199074	0.300654213647	0.249924666051	0.204416690877	0.201283641249	0.256186327958	0.421319394817	0.273122832102	0.234702959307	0.413886857344	0.198658887228	0.195408543127	0.51766156508	0.21311655729	0.209677362383	0.278297132102	0.208178239339	0.412616121223	0.440118938927	0.493592259562	0.525692934162	0.477392649181	0.489480904362	0.458846382605	0.439061720718	0.19834089889	0.417546847732	0.349427805726	0.557180273946	0.422827363168	0.457077136418	0.467522193052	0.437423397219	0.2388835002	0.441502267427	0.399602002478	0.476936397782	0.41554912893	0.497667602247	0.459513793546	0.534102457859	0.527699764724	0.452505208859	0.526160752259	0.430327215964	0.405862063951	0.508684619443	0.472887401332	0.529087003839	0.422825482926	0.546638028144	0.422066079425	0.478107340578	0.439083589205	0.447428169232	0.520658522014	0.587880024457	0.408777141498	0.552848988119	0.504259366334	0.522490686898	0.447778242559	0.538734960073	0.522634033968	0.592171725778	0.619222724726
M5.7.25.17	0.387180866503	0.47901540932	0.550482768106	0.342628808566	0.39524470029	0.465883520839	0.456157612323	0.358822374697	0.471846318205	0.511484562198	0.417633429698	0.589988964556	0.448731300105	0.363127566258	0.449947831385	0.314666085242	0.319002794174	0.399343358434	0.40892874093	0.371239594531	0.330341047199	0.438986924079	0.498057242172	0.44604036674	0.425104591276	0.410392644075	0.430848048136	0.601492249713	0.365111617434	0.470877095221	0.0	0.398320288429	0.434790766404	0.385251350684	0.43159137478	0.694192273715	0.428279693027	0.30456256348	0.459886191046	0.309190941426	0.407102508126	0.430732711375	0.320869771235	0.347759719463	0.451559050103	0.415352370435	0.469381564358	0.267555452466	0.381887760236	0.318086145667	0.313425250513	0.348667731225	0.504427422067	0.456936397113	0.370642139708	0.337935278328	0.286453755489	0.382054840238	0.429857177431	0.438527866217	0.359709226171	0.512123843774	0.576042954637	0.360341922426	0.472606077271	0.448626479632	0.43277090232	0.43376586762	0.660084383649	0.473386391357	0.492955860348	0.498421301231	0.228037588439	0.442950440361	0.462113635297	0.514260866332	0.426826197209	0.452601807801	0.294211221786	0.38574383117	0.419130340652	0.520865595734	0.343049172844	0.46295650966	0.463011412324	0.39274248176	0.473243024996	0.430367433552	0.414336504688	0.433485921028	0.39997122654	0.445237175632	0.480424500182	0.470485679569	0.350780267473	0.479724993056	0.423624808515	0.482996590325	0.445182681699	0.488286396833	0.40070097926	0.306978019445	0.312290206019	0.338232697297	0.35924467702	0.441965378555	0.501505321152	0.479060398257	0.360904729842	0.49487592441	0.429511598561	0.302805771124	0.493770012281	0.484329087345	0.380391430891	0.497942259345	0.390439956055	0.453503197591	0.322652661647	0.33461426041	0.36017852205	0.316450929585	0.55982928626	0.354343444317	0.40357508121	0.601844832389	0.431461762129	0.495244059444	0.323434777153	0.399606975114	0.338102360471	0.421765298125	0.604793211766	0.334319947571	0.312414723752	0.246884019602	0.331751832506	0.347281603589	0.6254316591	0.280466591502	0.429978699971	0.603555371559	0.592974846051	0.499668401241	0.605639563228	0.597628672287	0.63696524952	0.634149188063
M20.11.27.17	0.513635881355	0.500214088538	0.494989875639	0.448032996274	0.266407804229	0.26666791131	0.317528505969	0.489026328842	0.41878598401	0.456187478905	0.391858441333	0.527764365704	0.415986276302	0.514496645408	0.406914179849	0.431801151708	0.466471527262	0.43922999035	0.346735516814	0.193314807375	0.447428302475	0.44195031032	0.448214440578	0.358869819907	0.385090920018	0.377446649736	0.437153676811	0.496535926093	0.523551492887	0.418912968117	0.398320288429	0.0	0.448810061756	0.515729400691	0.209779484493	0.588784296116	0.452853160017	0.466336310651	0.271515562006	0.48801812773	0.209809189675	0.421710957155	0.49761629033	0.49865180223	0.404005920124	0.436353697408	0.396118206618	0.468484596171	0.397994230346	0.445170052961	0.467144225794	0.486272005015	0.454839463188	0.410864933758	0.535312334955	0.366612934573	0.452417616166	0.398974410597	0.379785257252	0.459968956911	0.384130209771	0.446154102623	0.445142588034	0.461700882318	0.391968390453	0.44887437232	0.478245401526	0.459647218966	0.630660544431	0.412720138148	0.450512411165	0.414705918768	0.430592786236	0.30833830964	0.397833645931	0.4445629381	0.442355909828	0.397370528391	0.465023207539	0.426724397224	0.384968337768	0.465179486328	0.325271592854	0.375169542342	0.37723201688	0.393920383394	0.415424939958	0.366071818315	0.419185064721	0.382492994061	0.369214924187	0.38162217142	0.381245112205	0.396707300518	0.502711190396	0.389503354459	0.370034376676	0.381662223982	0.407758438247	0.452762834556	0.386492378853	0.507492523077	0.435856913226	0.458414247149	0.384450721604	0.511117970815	0.33259339164	0.380744749825	0.224542919377	0.357131790504	0.565349011513	0.377531740787	0.45742695798	0.445895340671	0.370692692193	0.433133520714	0.278704642434	0.472564073697	0.494762116042	0.454528289764	0.511398202735	0.445795391709	0.493862312778	0.457768480733	0.381834859315	0.524996043377	0.338138013575	0.416739246647	0.495162515685	0.249596673757	0.501278532683	0.327342349334	0.493756492522	0.40694997747	0.411626627134	0.439589333858	0.456507693392	0.496747200967	0.494726282079	0.435514287696	0.560215634176	0.530747539802	0.525252786021	0.44742801079	0.503533782992	0.508090910449	0.499672220652	0.55403081138
M12.12.11.17	0.453807637095	0.223535360925	0.600201692296	0.278089033043	0.470708380116	0.501934738565	0.496948165078	0.42490512089	0.340644132335	0.54909428974	0.200827856134	0.606764708642	0.397017451413	0.494220761949	0.385596198008	0.441261260772	0.419985385472	0.166225539098	0.49114875418	0.442695782377	0.557584557485	0.152607919775	0.287847346316	0.438356840532	0.411089815504	0.352597583473	0.274100695442	0.627855715502	0.468639271999	0.431502980623	0.434790766404	0.448810061756	0.0	0.404588766356	0.421851177697	0.736450752774	0.229329615861	0.430337612751	0.49074698016	0.428767442134	0.454877872346	0.149284906702	0.466430034959	0.421753075905	0.458882403762	0.237033408595	0.4199805586	0.480665967941	0.406045265779	0.388260528571	0.400377741446	0.366737516262	0.476568290734	0.461427721132	0.473845294627	0.479688854937	0.459429057857	0.181831599628	0.434632547624	0.221176259487	0.425212404245	0.483475681979	0.591793029536	0.421387093493	0.476153995048	0.41344006412	0.236670007939	0.454472433644	0.709471490819	0.412314592634	0.503044185549	0.489554121362	0.389585105775	0.455042321964	0.444041439141	0.433338404403	0.198013384454	0.412198943223	0.408171921532	0.233790544012	0.316926565504	0.410461647766	0.460832143046	0.391179086981	0.415721947645	0.388152354012	0.433168340511	0.441303262224	0.247425853292	0.439125434614	0.384960499711	0.413060354196	0.446007985113	0.443162517403	0.426524918186	0.480680738692	0.379180485839	0.467613560287	0.434293069879	0.445413032434	0.171381859704	0.422277275436	0.511492539694	0.367357964389	0.563270734389	0.455246890611	0.523580473464	0.434298301632	0.434091717218	0.458751195677	0.510011021907	0.522553381916	0.474010917161	0.45807938376	0.412030184008	0.4736505292	0.480947969196	0.47578046597	0.444704970844	0.329880437509	0.459347329356	0.499920164257	0.592231281259	0.552215948493	0.197831595079	0.622875873512	0.473245786994	0.506304635688	0.446914288354	0.416699239943	0.537813512477	0.452383152355	0.618004562604	0.465159538405	0.440288512813	0.382700438879	0.391470202922	0.532915113015	0.635478123844	0.336900949761	0.505359312611	0.629136931135	0.578842076593	0.492182497233	0.62990854077	0.593191176749	0.666124934853	0.654554906622
M2.8.22.17	0.335930068924	0.426409507511	0.591501101752	0.261906264296	0.49521925336	0.513738844627	0.500322102992	0.29949588422	0.386688194235	0.523814750404	0.349015021914	0.575624672439	0.450287806789	0.360588937472	0.463153039063	0.338502848979	0.282463645711	0.370587497991	0.428745721913	0.456456715491	0.424868289869	0.441869268078	0.408538307711	0.468368555692	0.446077834039	0.440558052509	0.34882051373	0.606509658013	0.371355004983	0.464193679015	0.385251350684	0.515729400691	0.404588766356	0.0	0.479819719719	0.705596253467	0.435037628211	0.323253008832	0.505308907169	0.310587774673	0.47072334788	0.410997228231	0.376075334002	0.240973035515	0.45839032082	0.312931192302	0.461290135337	0.341643441377	0.346405497395	0.314599372904	0.272734116316	0.274136386473	0.437851701531	0.492212464197	0.318944014584	0.420994692419	0.339322464657	0.336617412787	0.431960822424	0.394587064265	0.361662130254	0.489255291907	0.578063595201	0.298679798204	0.440972329372	0.458635407097	0.329834723294	0.443944603272	0.649821586983	0.479529506183	0.503269254704	0.476386680097	0.334366938962	0.441729256277	0.451790427289	0.471397217088	0.407770340261	0.472839449234	0.289262216943	0.299324586172	0.334745130791	0.498287795113	0.40314405126	0.465128064703	0.441692434785	0.3907538413	0.479350617297	0.402607758842	0.332413536783	0.436505904168	0.424428401996	0.460490294604	0.436064664819	0.469505178671	0.342610793008	0.461460072685	0.44158552868	0.441732228172	0.435322945241	0.431364129713	0.332168583734	0.301272702629	0.430844995634	0.302246269045	0.421212281665	0.337497313675	0.560925828912	0.473413562317	0.457107037371	0.501122776642	0.400493470804	0.408101333001	0.481206240548	0.505186431347	0.410491013769	0.491707681654	0.438155159748	0.472928610664	0.277519448577	0.329143773503	0.376324988574	0.380602231944	0.575846260432	0.431183579467	0.387539418477	0.572625272166	0.519557258551	0.505519353211	0.356508688451	0.520315004514	0.444067166926	0.426683379297	0.627729060179	0.43512610575	0.363659037472	0.290355180197	0.303344327009	0.3987456747	0.632785203023	0.316864361539	0.438685180839	0.591638833249	0.57198031586	0.523349164873	0.578841180365	0.635580837832	0.661379845309	0.673043720245
M19.10.31.17	0.513502152268	0.492405649448	0.565845245892	0.484668396467	0.308833739061	0.355925641667	0.308564979783	0.498929995707	0.47627925722	0.511752833505	0.368512784483	0.530772199286	0.456657458117	0.505684297774	0.462673141192	0.420590188445	0.47058755742	0.457097057254	0.355685251946	0.220834219026	0.454111127486	0.461407626221	0.469284830837	0.394817709973	0.411694421253	0.388937364188	0.476351822274	0.538343733094	0.548008263431	0.43766339193	0.43159137478	0.209779484493	0.421851177697	0.479819719719	0.0	0.634012166452	0.458344852488	0.459455873916	0.344322365994	0.496653462094	0.300376061186	0.464519305163	0.516745897019	0.484073508211	0.461194335754	0.422554943429	0.453829207278	0.463711014598	0.425058492596	0.481391724083	0.482327744423	0.475041728077	0.422746559467	0.431713260828	0.508701205823	0.420731692404	0.452110293952	0.417585144462	0.3960176289	0.472802508283	0.367350723065	0.447851235098	0.486049663087	0.450860035781	0.398888845031	0.471850653357	0.445155946857	0.446650061924	0.660229139375	0.406931559813	0.509168135832	0.401827357413	0.450013455587	0.3713690394	0.442960633088	0.467316574021	0.465312117552	0.435044861543	0.468749401217	0.452495090177	0.40540788996	0.47083760857	0.39378704123	0.404742169216	0.384670795209	0.413727999182	0.437793136449	0.377955097228	0.457372609595	0.400691973529	0.419811676414	0.447887270632	0.391846333731	0.412784748698	0.4898961655	0.408214936992	0.399699664272	0.374522070944	0.395898879691	0.428634658001	0.361585264677	0.514832992743	0.464653643821	0.474592282567	0.409784844199	0.496761995027	0.3549114802	0.397024182241	0.255967316077	0.38292371665	0.569764094801	0.382629749384	0.485056586938	0.499692396183	0.421012367269	0.462043355204	0.299474832111	0.468156678974	0.49096436211	0.470130877936	0.535475389195	0.449770839098	0.534366782637	0.466728602736	0.392665837849	0.549601330795	0.398536633595	0.445168105849	0.517593749583	0.238445213511	0.499101303362	0.340550180564	0.572536415337	0.421362336603	0.407020796174	0.457749064517	0.465798402494	0.489731208801	0.521542891652	0.433360853027	0.567524168799	0.556415456419	0.546219995371	0.458953569885	0.51520302158	0.56961304356	0.588440628552	0.634278289204
M37.2.27.18	0.699518219061	0.715140417227	0.463026637415	0.698819080851	0.648207047767	0.600261680885	0.650980370528	0.683810947031	0.638261449316	0.462687870561	0.723577220792	0.42212894878	0.580205549767	0.719162605398	0.605729876809	0.674819025267	0.692334568317	0.699639394662	0.613207112928	0.626490542189	0.688292532066	0.686804338024	0.665263399315	0.637543648942	0.661873022035	0.641792506941	0.648484559579	0.431149782193	0.748979650289	0.674323141422	0.694192273715	0.588784296116	0.736450752774	0.705596253467	0.634012166452	0.0	0.696686121491	0.714706503307	0.620529815764	0.715658628982	0.626527930665	0.706644172133	0.7320772633	0.653336358428	0.564707250185	0.694528133266	0.559007417236	0.690915667231	0.6519151243	0.680241036465	0.682166475238	0.698366969037	0.566235327303	0.574553841469	0.719185178167	0.648683078625	0.686697834136	0.688824714122	0.559673895016	0.747213354478	0.645448943341	0.482528292356	0.410290089225	0.638251458399	0.610306551828	0.701050837586	0.711999806351	0.623520105261	0.454669273823	0.685272283626	0.544885737863	0.60454122983	0.702223753419	0.594896945193	0.644691876129	0.666113696383	0.707575635059	0.638325993236	0.696041427074	0.690745000545	0.676139022368	0.716009645819	0.615937268946	0.684396585855	0.632912991337	0.664158779362	0.683351172048	0.631674188829	0.690249694325	0.651704619126	0.638013580216	0.567249079055	0.644530455896	0.657692756064	0.711615033049	0.630876959089	0.662197779469	0.587508234702	0.623086730538	0.552268999232	0.7000898098	0.71781717091	0.697340828214	0.709452223418	0.635096460348	0.666394181135	0.627697581419	0.617576086188	0.645499059577	0.595277344002	0.753246527385	0.621561512027	0.620500268334	0.524071525975	0.617096794061	0.632669363382	0.606007365003	0.619579772586	0.703133057589	0.701810175065	0.729730991816	0.687094286573	0.505085358125	0.68969017741	0.674225321138	0.522083415725	0.620451117606	0.557653456258	0.7314204421	0.666657743351	0.689221946503	0.609182375443	0.448839218015	0.657766363977	0.664393973164	0.689883711876	0.697646471974	0.700494202435	0.506234974346	0.698409528515	0.769417908922	0.468693755622	0.51153529503	0.556240674601	0.370666424341	0.440037028073	0.360427846117	0.445592931318
M14.11.27.17	0.443251581684	0.229202078165	0.535632314664	0.324382243566	0.475872302321	0.515338215675	0.521591272139	0.463132204912	0.36439333407	0.509113479837	0.272849783021	0.551676775747	0.448631043457	0.495907364605	0.463595144649	0.42805177197	0.439936773512	0.185315659905	0.491132136045	0.424952316846	0.55444196046	0.145126003748	0.341275587499	0.416641999002	0.379043832921	0.403765248515	0.29234712721	0.601278931419	0.484441220308	0.407672351904	0.428279693027	0.452853160017	0.229329615861	0.435037628211	0.458344852488	0.696686121491	0.0	0.456508124505	0.502332593793	0.446812604047	0.46122495328	0.210306681376	0.460438849248	0.438204765101	0.487460093336	0.253339288957	0.452458510864	0.49321443585	0.375773224844	0.405397336653	0.437775810795	0.379581928946	0.46894072872	0.414194556822	0.475252003415	0.476837962467	0.448412842589	0.210948164274	0.430593302952	0.239588490278	0.411433331805	0.504810079652	0.576378467034	0.399466160945	0.436436268703	0.343647511076	0.205847904383	0.449482113218	0.670036946196	0.393163140839	0.515942902184	0.45568987336	0.399769239586	0.438950748324	0.427943060974	0.395391532565	0.121878098505	0.388990183277	0.439586110202	0.260526944774	0.343615112801	0.372673759851	0.449712641328	0.350581950025	0.399981249594	0.368675600868	0.42629808723	0.425289710237	0.26923262444	0.422617775936	0.367791087789	0.4594298195	0.435068889605	0.412223776234	0.438665252536	0.441019884673	0.384724812007	0.44054931693	0.404214258535	0.450350788568	0.263020134	0.44139336944	0.497292473858	0.394691577192	0.569355408608	0.473823546069	0.522419883176	0.403603740912	0.43194023992	0.4528657543	0.533404686149	0.510043868151	0.521406741487	0.479338171328	0.446499394722	0.423320963449	0.496032455169	0.413423004184	0.462038601878	0.336260806878	0.477044011503	0.48744944596	0.555495147968	0.548674428889	0.259889309128	0.577446349651	0.483003250195	0.467025712721	0.454875577004	0.437627060103	0.522320279148	0.427839081605	0.583947432584	0.436566878228	0.429760951337	0.401861944589	0.386547839659	0.52522408558	0.611947812741	0.347181830757	0.518013324689	0.549686545033	0.55706000019	0.475341346152	0.566517479566	0.549741860107	0.620195452391	0.631483029506
M9.9.5.17	0.290315171394	0.496245802169	0.619462868046	0.31458843991	0.46732851093	0.505227768707	0.507489809102	0.277753079775	0.43633182001	0.553156684304	0.374880830398	0.615934126909	0.463429885131	0.326285414165	0.476495125273	0.331513916748	0.228968665873	0.397708050113	0.440171930178	0.421367796818	0.399389723209	0.457010684235	0.462168968649	0.506621808614	0.479796527831	0.441028905795	0.417427867768	0.62279304943	0.321003150914	0.486790610017	0.30456256348	0.466336310651	0.430337612751	0.323253008832	0.459455873916	0.714706503307	0.456508124505	0.0	0.515137394585	0.31298473696	0.44492871705	0.413916171613	0.363661410076	0.279973902671	0.479724195136	0.336714136366	0.497352321084	0.274226380744	0.42388620559	0.282296817555	0.303044533619	0.280952940429	0.497640550643	0.533256581838	0.301838153911	0.390751964396	0.293491328672	0.353789070921	0.46906970779	0.415147267562	0.366660985864	0.496645540747	0.596775684445	0.295090488749	0.490249279971	0.492649081856	0.379135490748	0.472746482699	0.674699310922	0.505590181566	0.522234638551	0.515333656575	0.266907747996	0.477141241868	0.468664136365	0.526741365503	0.425255395433	0.479637744311	0.214460042002	0.347804684834	0.396959742145	0.547494506965	0.419866417594	0.507915147677	0.487115725248	0.426078595659	0.505988514023	0.456537314095	0.379958345892	0.484564475473	0.438976018655	0.492222879434	0.468528552997	0.489906610579	0.260079425043	0.506280303932	0.465963837795	0.474996256789	0.445177080726	0.491593318049	0.338616593811	0.217922425358	0.425110435495	0.332699938698	0.430446342404	0.386173137387	0.608625546039	0.501500904088	0.427215574497	0.547476840207	0.320317670863	0.410320176697	0.50552387896	0.517561677779	0.431654885889	0.511079266288	0.442980055788	0.532359679704	0.251436657124	0.298719340089	0.319251169203	0.323425763089	0.613646705975	0.379261379016	0.422714977227	0.619667496935	0.551441090326	0.54493659573	0.349112912757	0.476364145496	0.404867137518	0.497453539784	0.644074277165	0.405952956642	0.378599638851	0.247256782818	0.341827722074	0.351385284367	0.683053075194	0.272420533501	0.345373407697	0.644643568944	0.619699460095	0.529996838684	0.624101294488	0.657658905825	0.687268847654	0.686458308324
M17.10.31.17	0.539981161803	0.482765007712	0.492808160735	0.489212636856	0.319339550619	0.2556801533	0.339347563425	0.523592163046	0.428505027338	0.501477742869	0.460356967369	0.559108496457	0.432679281709	0.542036936449	0.407683483439	0.481698630252	0.519295004405	0.479856760593	0.379493196483	0.359773207427	0.515121994388	0.479952637282	0.462161572626	0.412017871964	0.408214895894	0.466625660935	0.440981689955	0.527353852816	0.575445690373	0.47348157093	0.459886191046	0.271515562006	0.49074698016	0.505308907169	0.344322365994	0.620529815764	0.502332593793	0.515137394585	0.0	0.51498759328	0.366627795102	0.473479913375	0.511021444658	0.474194433542	0.438536178477	0.502703793243	0.374073489821	0.521211882019	0.388158485897	0.480793515616	0.456087069891	0.516018705298	0.477329671246	0.40675230779	0.577958970139	0.40637420691	0.497926484078	0.459096784695	0.403356794015	0.503067735732	0.427497559644	0.430988779073	0.482650096535	0.508836728485	0.443565620106	0.464797028907	0.519054382276	0.481316835626	0.639263557895	0.491182152819	0.46160285513	0.468830454485	0.48102620514	0.385240871576	0.445844261761	0.462011912231	0.494292063733	0.453950242421	0.502141432828	0.465002689176	0.393218972579	0.495460362079	0.323759476728	0.454113267405	0.432949449154	0.446518939617	0.46014918518	0.419075602643	0.489816165898	0.410325590403	0.425706921005	0.396793261866	0.45813149698	0.436322454635	0.535427175846	0.41217356759	0.420196035356	0.450851843511	0.483151569313	0.479223781902	0.422629007428	0.529634712327	0.439180205594	0.496916220937	0.386655087735	0.492035417761	0.279782410487	0.447862728452	0.332487434743	0.380371621099	0.591450599414	0.390362880286	0.456298117359	0.475313811613	0.363179306179	0.478475487823	0.274002536057	0.437300175335	0.534847917981	0.468720194116	0.537915487186	0.511169858134	0.51912820756	0.52094460965	0.426345484783	0.54389490903	0.290166091814	0.43212000453	0.532123510418	0.349496312203	0.513118907707	0.336914845046	0.507577985678	0.454603852579	0.423189220871	0.493896234128	0.474815651439	0.548203393107	0.492486840322	0.470429297619	0.596876938688	0.577814925286	0.567403418133	0.534676346535	0.550535719585	0.527030502532	0.5412158786	0.507443156088
M9.7.25.17	0.244873882528	0.478186250747	0.587045668499	0.30652931725	0.474563659836	0.534126588495	0.527007006453	0.328042975407	0.417269469655	0.534127760999	0.380584882647	0.600005103986	0.447407694587	0.360601785938	0.45236771238	0.34568049443	0.291516435487	0.379326066706	0.496371726767	0.46025326208	0.426553196334	0.457937712621	0.446808159651	0.491960239027	0.471458634651	0.405694947179	0.395451227873	0.631920843242	0.374433164852	0.488895729294	0.309190941426	0.48801812773	0.428767442134	0.310587774673	0.496653462094	0.715658628982	0.446812604047	0.31298473696	0.51498759328	0.0	0.495076604348	0.407218735707	0.346692657967	0.310363436724	0.462974219586	0.375884940877	0.470958491077	0.315696117287	0.403584598569	0.28998060257	0.272629169942	0.301084723851	0.490053844193	0.509027716868	0.333005280269	0.432963086398	0.327832318192	0.350884762138	0.428294686414	0.316538292237	0.393452583105	0.51328436127	0.612154802968	0.327005474095	0.492575934136	0.487269171979	0.401465906521	0.451587052326	0.689415460502	0.511399465555	0.500993213225	0.514579700683	0.285960876938	0.464192563891	0.469048238267	0.534818859799	0.416683666495	0.485776284847	0.307003228796	0.328060630126	0.38524292034	0.545098978076	0.420128743263	0.478166216438	0.46413943991	0.424666281258	0.503835155857	0.458089763781	0.380016012327	0.483906189707	0.433632357184	0.4683160912	0.500429393182	0.492752993103	0.330964900834	0.494297378731	0.469963759848	0.498730862831	0.484921429882	0.481033820454	0.405755083246	0.278651446856	0.389941397757	0.209298520547	0.453804496549	0.293045234233	0.585947836105	0.502478414188	0.43167287599	0.534175290094	0.390906101572	0.437654044538	0.385687170695	0.495492874719	0.428044801548	0.531910749784	0.47334770473	0.500363663818	0.280169694689	0.323823405458	0.317836162531	0.356470936855	0.597238245964	0.426806738625	0.396040695105	0.612665488584	0.545438267931	0.525639311838	0.353521312052	0.501553146359	0.300621807895	0.489058218629	0.633330985676	0.375967466862	0.374732725788	0.262129206071	0.305252533213	0.393957490787	0.66675016059	0.300438120595	0.414918600244	0.614647146572	0.597241670592	0.502851240454	0.614608918586	0.644096068332	0.663720638113	0.657763799979
M18.11.28.17	0.484745458709	0.510980007115	0.557568458792	0.434828775937	0.326374307948	0.343089778424	0.273390493543	0.43602740605	0.439447901828	0.508474403939	0.403789798745	0.559671067446	0.450055913355	0.491110435786	0.466533373412	0.421599534398	0.443320594594	0.442526148795	0.317808281296	0.241471290231	0.424683724195	0.451141615687	0.476859059072	0.441254101609	0.42510163139	0.441565824315	0.455265111849	0.538449521672	0.517634982365	0.435455391082	0.407102508126	0.209809189675	0.454877872346	0.47072334788	0.300376061186	0.626527930665	0.46122495328	0.44492871705	0.366627795102	0.495076604348	0.0	0.424253630712	0.485005609156	0.455551087961	0.473040563447	0.402588566598	0.470383590505	0.440449413581	0.38950694466	0.423372527069	0.465286653327	0.473575242886	0.492945050964	0.475427545517	0.497816628373	0.410734478447	0.455163685581	0.408919082366	0.452067312174	0.466885389172	0.333967744007	0.459825392687	0.47133977513	0.438718880208	0.414585600975	0.462349507589	0.444951100706	0.517792670477	0.592993614032	0.460462891407	0.515151668999	0.438887835795	0.449131414265	0.399644861292	0.381447686094	0.479147781985	0.443612923631	0.448250849948	0.435360660581	0.408206150175	0.392713929553	0.499287361889	0.341655101705	0.418674452276	0.427302892393	0.410928095166	0.457750037068	0.393971881162	0.435017346132	0.432883571263	0.40106851889	0.445828709263	0.394375487089	0.435364091974	0.494343168092	0.441123618706	0.424103715533	0.425573438316	0.433275199422	0.490970570459	0.379969101353	0.481710757552	0.448184172418	0.469861997799	0.372018693057	0.456261518421	0.401576331973	0.465709130312	0.215354580774	0.445056000155	0.5557154431	0.386234643332	0.51270853176	0.476226703839	0.367647323776	0.457431940909	0.311371338436	0.516051158374	0.467149542561	0.456297336954	0.507235790548	0.417162396267	0.5498126461	0.432749539116	0.400402500249	0.54158223514	0.341170451671	0.482950692754	0.470357275562	0.314021347865	0.499620442956	0.385564004378	0.577867868741	0.446632090657	0.389090848003	0.436082732851	0.41357855134	0.465512131936	0.547613343526	0.424741324511	0.572003369395	0.591075945478	0.523583790012	0.455675091405	0.545625537965	0.569856760441	0.564934730896	0.62084143002
