	chao1	observed_otus	shannon	simpson
CS.168	311.0	224.0	5.7669334748	0.955978552078
CS.091	197.157894737	154.0	5.35359758895	0.957978874308
L.011.M1	188.681818182	155.0	5.22922101302	0.945073607361
CS.176	201.714285714	164.0	5.41749997636	0.949597299655
CS.008	222.363636364	155.0	5.36768705806	0.949209576245
T.CS.067	213.714285714	143.0	4.29140359976	0.875430907568
CS.037	152.071428571	121.0	5.04350181163	0.948021613755
CS.158	200.05	163.0	5.57806186637	0.964930210991
CS.072	268.206896552	217.0	5.68768536268	0.950974716336
CS.218	248.896551724	210.0	5.89652255572	0.964239746532
CS.132	203.555555556	184.0	5.82731483976	0.96690154005
CS.161	175.545454545	136.0	5.15111476605	0.950843799426
CS.030	247.0	198.0	5.42268885947	0.940089123356
IMP000.L.T09	206.476190476	155.0	5.26098414536	0.942331032393
CS.118	187.454545455	152.0	4.82133575092	0.912827760142
CS.057	200.428571429	165.0	5.68897921435	0.96482732311
CS.085	301.730769231	229.0	6.09791595418	0.972507758858
CS.020	175.333333333	127.0	5.1901248559	0.948835144242
T.CS.094	168.0	135.0	4.49432012682	0.897495055407
CS.053	228.5	196.0	5.78850772814	0.962800349199
IMP000.L.T04	187.625	146.0	5.5317658547	0.961997148821
T.CS.095	222.0	181.0	5.36284079893	0.937347374797
CS.096	196.75	150.0	5.67660826989	0.967149875861
CS.078	135.0	120.0	4.93335918661	0.93781525985
T.CS.138	206.166666667	175.0	5.46158311711	0.952424581513
CS.013	308.344827586	241.0	5.90690223987	0.95551052929
CS.059	246.043478261	197.0	5.79648447362	0.966283386351
CS.240	209.066666667	146.0	4.93523909599	0.930283922002
CS.117	221.894736842	165.0	4.79112386141	0.899947216588
CS.019	183.217391304	151.0	4.94158590968	0.921104243158
T.CS.135	245.153846154	162.0	5.37699283455	0.958835860118
T.CS.142	181.666666667	142.0	4.83073347836	0.924183097594
IMP000.L.T39	184.0	153.0	5.55168221596	0.960993750939
CS.022	179.625	138.0	4.95893315192	0.947134464028
CS.143	209.0	172.0	5.66131570772	0.962075106707
CS.052	269.619047619	204.0	5.60861867753	0.955619890707
CS.110	241.25	155.0	4.98699624168	0.931940045014
CS.040	157.647058824	140.0	4.78730578619	0.908902800944
CS.362	157.4	131.0	4.99975097024	0.936702913755
T.CS.013	210.789473684	161.0	4.77719976598	0.915557870112
CS.106	240.689655172	205.0	5.58152360902	0.955303238444
CS.174	212.588235294	169.0	5.33723314389	0.946517756544
CS.056	177.625	146.0	5.64817958726	0.962259189243
CS.347.0	167.166666667	136.0	5.25704544798	0.953388656115
CS.028	236.0	193.0	5.81821090873	0.964309646934
CS.093	247.0	200.0	5.58342559881	0.949939570586
L.012.M5	220.214285714	170.0	5.67583650294	0.96549795376
L.005.M2	226.5	184.0	5.40876720146	0.937501637753
CS.350	186.4	160.0	5.27699300439	0.940808374385
CS.058	252.111111111	193.0	5.77853124601	0.969202055237
CS.357	172.5	150.0	4.62504308595	0.906854684744
L.004.M2	226.4	177.0	5.18739602188	0.932261242524
CS.188	202.0	132.0	5.01443999829	0.939790652085
CS.105	207.272727273	177.0	5.1243876085	0.924053213695
T.CS.134	226.222222222	179.0	4.74324372465	0.8976369911
T.CS.148	198.545454545	176.0	5.333906781	0.941431073332
CS.165	157.105263158	131.0	5.15303372759	0.950764050988
CS.012	265.473684211	201.0	5.87971560079	0.966889281655
CS.016	177.0	148.0	5.00866299564	0.915571023784
CS.051	170.363636364	136.0	5.51714575333	0.962672531322
CS.021	185.066666667	152.0	5.52521197973	0.959389209602
L.008.M3	144.714285714	107.0	3.83677144131	0.859650082722
CS.328	135.875	92.0	4.34227009718	0.916659128557
CS.115	175.0	133.0	5.16253057009	0.955546409201
CS.356	163.866666667	117.0	4.55153182711	0.909224067321
L.008.M2	166.789473684	139.0	5.01961196627	0.93543830186
CS.063	198.5	152.0	5.48812267596	0.95458281667
T.CS.045	168.375	143.0	4.81593815105	0.905519139436
CS.044	165.526315789	136.0	4.74648852974	0.907032018275
CS.055	181.4	144.0	5.22763555089	0.944840560111
CS.065	176.052631579	141.0	5.252689029	0.94901888244
CS.102	239.142857143	176.0	4.88321924201	0.904583231596
CS.259	247.666666667	152.0	4.92148749579	0.922514785054
CS.108	195.333333333	152.0	4.77930099249	0.90287759293
CS.251	216.25	165.0	4.71570824396	0.888861357236
CS.064	200.894736842	178.0	5.84033786011	0.970766102547
CS.045	213.875	178.0	5.62534083259	0.960848716214
CS.071	187.333333333	139.0	5.33674416508	0.95202453084
CS.062	179.0	158.0	4.76581567474	0.896343868104
CS.199	193.583333333	144.0	5.2708772992	0.95366274833
CS.032	143.588235294	118.0	4.33831058556	0.897719907438
CS.073	176.105263158	150.0	5.27494163709	0.952327616227
CS.046	222.157894737	179.0	5.30813643172	0.935194029225
CS.131	270.913043478	211.0	6.01685239759	0.968570747866
CS.089	268.344827586	219.0	5.53986194947	0.932636087732
L.006.M4	253.315789474	178.0	5.24424297941	0.950363036172
CS.002	198.53125	181.0	5.75004136847	0.965180612824
CS.235	253.055555556	185.0	5.65609246589	0.9533491951
CS.075	184.526315789	155.0	5.28102581423	0.941469776805
CS.332	160.473684211	136.0	4.80340524849	0.933333025726
T.CS.088	188.052631579	147.0	5.0826715969	0.937622568891
T.CS.146	180.25	144.0	5.21335820554	0.944577624413
CS.172	207.714285714	152.0	4.93930083337	0.916019763702
CS.090	235.333333333	170.0	5.28114708876	0.946779934701
CS.027	186.038461538	159.0	4.69043500929	0.875891699279
CS.275	181.1875	154.0	5.62102526276	0.966649554268
L.007.M5	239.84	202.0	5.92921333837	0.965812333399
T.CS.004	230.913043478	171.0	5.25790517278	0.948129115752
CS.229	180.714285714	143.0	5.27262459981	0.951244332171
CS.005	269.344827586	220.0	5.75509200743	0.954598105231
CS.124	177.0	115.0	5.09092196593	0.947339069046
L.005.M3	248.5	191.0	5.53518140635	0.943349443367
CS.283	146.214285714	123.0	5.19507108937	0.953610064776
CS.031	168.153846154	125.0	4.8453688597	0.940590822298
CS.024	282.535714286	237.0	6.15159788989	0.967899084205
L.012.M4	213.0	174.0	5.55514783061	0.956905782626
CS.082	293.363636364	245.0	6.03816671167	0.96358578179
L.004.M1	248.0	193.0	5.55440558236	0.948164720193
CS.311	208.125	138.0	4.84539696237	0.906226200936
CS.301	252.928571429	179.0	5.63254878252	0.96168917385
CS.077	238.5	165.0	4.89310567677	0.923336923964
CS.249	247.588235294	157.0	5.33053418538	0.958978277882
IMP000.L.T06	236.076923077	173.0	5.78971848508	0.964471485302
CS.080	174.875	144.0	4.91125228188	0.938333211495
CS.170	212.75	151.0	5.19167658516	0.943986466731
L.005.M1	204.176470588	165.0	5.19230476226	0.933619445204
CS.156	123.666666667	98.0	4.56014131845	0.927635833095
CS.247	250.130434783	199.0	5.77644444223	0.964501786954
CS.345.0	169.230769231	118.0	4.42835256579	0.914595999266
CS.076	209.166666667	159.0	5.12806284973	0.947299125959
CS.285	149.375	124.0	5.15156061701	0.95724034041
CS.097	306.428571429	152.0	5.23646674152	0.948326420826
CS.079	190.5	135.0	5.10795373207	0.943799216296
CS.286	179.0	142.0	5.3455586514	0.95807859429
CS.194	138.909090909	102.0	4.56946054122	0.929870304453
CS.222	158.25	129.0	5.07841091975	0.951092686176
CS.358	119.666666667	94.0	4.39116117094	0.905677741037
CS.026	249.75	206.0	5.90724430546	0.964670443194
IMP000.L.T37	220.875	159.0	5.46289443528	0.954773510475
CS.067	149.333333333	108.0	4.69877920656	0.936019060565
CS.227	141.833333333	116.0	4.75738868195	0.937625185852
CS.388	128.071428571	110.0	4.8569010561	0.943873455343
CS.319	168.0	137.0	5.14994925318	0.943659346625
T.CS.023	205.5	123.0	4.90249584744	0.946204478784
CS.043	189.136363636	168.0	5.82777845669	0.968211811026
T.CS.070	191.071428571	160.0	5.34228246196	0.932741523707
L.004.M5	207.12	179.0	5.2403259568	0.935256560816
CS.312	183.05	155.0	5.65222273443	0.964087342997
CS.154	112.142857143	76.0	4.41158531496	0.928974546302
CS.241	204.142857143	167.0	5.28584108634	0.941352702241
CS.114	209.636363636	181.0	5.99898856125	0.973760732165
CS.224	149.5	107.0	4.29297586814	0.88993837436
CS.018	139.625	116.0	4.71225724563	0.919215348365
CS.122	269.909090909	163.0	4.92590953353	0.905672575982
CS.233	276.096774194	209.0	5.44642764434	0.955900456457
IMP000.L.T38	168.125	150.0	5.33359897545	0.951420494956
CS.173	185.058823529	148.0	4.7327398971	0.901320570094
TFSCS029	177.272727273	140.0	4.90871037478	0.945366018302
CS.088	100.0	87.0	4.4054487825	0.904318436479
CS.284	176.368421053	155.0	5.44647883038	0.960287929051
CS.200	304.954545455	247.0	6.58338137239	0.981390137177
CS.232	257.533333333	226.0	6.11191927977	0.968526535002
CS.039	189.066666667	162.0	5.51560594211	0.955605704024
CS.103	241.0	196.0	5.7395147263	0.961421073098
CS.237	280.476190476	199.0	5.28171968226	0.941138249186
CS.160	207.866666667	161.0	5.04452291603	0.927080624191
CS.153	273.217391304	211.0	5.63388822712	0.946443792967
CS.157	122.111111111	101.0	4.43302245242	0.905342150242
CS.038	139.375	118.0	4.41374513709	0.843250071166
CS.120	242.5	181.0	5.45864995871	0.947207738932
CS.308.0	197.545454545	123.0	4.43977546888	0.912719294002
L.025.M3	195.461538462	147.0	5.34344732303	0.943803417207
CS.239	245.15	200.0	5.79613384155	0.957788938045
CS.175	184.555555556	132.0	4.3623144497	0.91718796125
CS.294	158.0	88.0	3.66164170111	0.864888549663
CS.298	223.588235294	180.0	5.61610743328	0.955347382442
CS.325	114.0	84.0	4.42199709813	0.924639206323
T.CS.089	221.0	178.0	5.46130413034	0.949079003672
CS.023	236.5	187.0	5.34006322431	0.931357013684
CS.084	306.391304348	232.0	6.12759878496	0.972658991648
CS.171	219.444444444	186.0	4.8392761812	0.874559046402
CS.074	166.0	133.0	4.69908778311	0.889876049371
CS.035	215.526315789	168.0	5.06239416045	0.914786279867
CS.006	213.05	170.0	4.95950754583	0.917115581622
CS.248	235.117647059	182.0	6.07086561331	0.97519744367
CS.292	200.888888889	172.0	5.32644554666	0.94955625469
CS.066	155.142857143	130.0	4.4154520654	0.869231258454
CS.087	171.1875	134.0	4.39679060628	0.884006757131
CS.094	109.5	103.0	4.11455145177	0.869753342143
CS.050	176.866666667	130.0	5.24699830663	0.952932409652
CS.049	149.64	123.0	4.63809514891	0.921700910231
CS.086	214.291666667	185.0	5.42730848664	0.939661319125
CS.010	135.666666667	131.0	5.39923238516	0.92839316779
CS.217	239.0	194.0	5.54576521419	0.945133797461
CS.095	251.285714286	202.0	5.71646060689	0.957208799145
CS.041	174.153846154	136.0	4.7005418882	0.907546939755
CS.220	188.625	147.0	4.72096099213	0.901534334475
CS.236	157.25	121.0	4.7588056018	0.933319596584
CS.017	166.3125	146.0	4.75135352587	0.902109514922
CS.133	184.375	145.0	4.9970287397	0.937202477807
CS.014	258.551724138	218.0	5.38548872102	0.915821632218
CS.228	213.076923077	175.0	5.1779959315	0.940249928714
CS.164	180.5	131.0	4.27588985698	0.913457001491
