	chao1	observed_otus	shannon	simpson
CS.099	9.0	9.0	2.9215627869	0.857046859388
CS.260	6.0	6.0	2.34463532596	0.777880200299
L.003.M2	5.0	5.0	2.11117578887	0.745115088111
L.031.M5	3.0	3.0	1.51488378605	0.633323424495
T.CS.146	4.0	4.0	1.45796216947	0.538865209429
T.CS.178	7.0	7.0	1.81995188561	0.652217762451
T.CS.135	9.0	9.0	2.20256769856	0.695077895066
T.CS.013	4.0	4.0	1.44677256034	0.540204715949
T.CS.164	6.0	6.0	1.43675570605	0.471433644451
L.008.M6	4.0	4.0	1.66821974946	0.632260145122
L.024.M4.NOSAMPLE	3.0	3.0	1.22990911776	0.517533459357
T.CS.026	4.0	4.0	1.70653744839	0.658968350649
T.CS.027	7.0	7.0	2.1868478966	0.743960207648
T.CS.040	3.0	3.0	1.48592278681	0.623750612685
T.CS.043	3.0	3.0	1.24141456437	0.525814346483
T.CS.105	12.0	12.0	2.52791662732	0.765117401768
T.CS.106	6.0	6.0	2.02502863561	0.670725275713
CS.057	6.0	6.0	2.07310268249	0.695618468305
T.CS.059	4.0	4.0	1.38234368264	0.525851070293
CS.078	7.0	7.0	2.2235271046	0.760229917927
CS.091	7.0	7.0	2.21387595019	0.740915462505
CS.229	4.0	4.0	1.53957274717	0.585985047241
CS.313	4.0	4.0	1.87336078126	0.712609874849
CS.042	4.0	4.0	1.83685266279	0.693718698386
L.012.M5	3.0	3.0	1.24841198086	0.505707512999
L.033.M4	7.0	7.0	2.31801610331	0.751335903443
L.036.M4	5.0	5.0	1.70118460002	0.612709822896
T.CS.070	3.0	3.0	1.42645233012	0.592427004888
T.CS.078	5.0	5.0	1.30470089586	0.479022824906
CS.257	5.0	5.0	2.04724114419	0.734920643623
L.004.M3	7.0	7.0	2.24068523361	0.723037166618
L.006.M2	5.0	5.0	2.0154404542	0.722918834547
L.007.M5	8.0	8.0	2.03718121279	0.708273656318
TFS.027	3.0	3.0	1.05498414761	0.403245149912
CS.208	4.0	4.0	1.88305694283	0.710771952275
CS.112	11.0	11.0	2.85430013861	0.810288773229
L.031.M1	8.0	8.0	2.3029053715	0.738302122784
CS.025	6.0	6.0	2.11940294314	0.739683413664
CS.267	13.0	13.0	2.66434373694	0.799177411889
T.CS.100	7.0	7.0	2.22568154071	0.715191949693
T.CS.160	8.0	8.0	2.09992453215	0.678099579661
T.CS.060	4.0	4.0	1.58817374032	0.623007545548
CS.254	10.0	10.0	3.04746696038	0.861995807146
CS.074	7.0	7.0	2.53541439443	0.798651144953
CS.084	5.0	5.0	1.79545456422	0.621917796842
CS.087	5.0	5.0	1.90971342546	0.682076474623
CS.093	6.0	6.0	1.9922035017	0.706166303332
CS.109	7.0	7.0	2.60945994294	0.816269464848
CS.140	4.0	4.0	1.74774494262	0.669578070411
CS.244	5.0	5.0	1.50730100898	0.597085488321
L.022.M1	5.0	5.0	1.8680024193	0.67963359375
L.032.M3	4.0	4.0	1.59330255744	0.618121190602
L.032.M5	5.0	5.0	2.00873409791	0.734176891168
L.033.M3	6.0	6.0	2.13175308184	0.726290378918
L.033.M5	6.0	6.0	2.20898273775	0.76180227203
L.034.M5	6.0	6.0	2.35992523762	0.784748763878
T.CS.088	5.0	5.0	2.01338803449	0.696053727613
CS.259	8.0	8.0	2.76996254121	0.841169213569
CS.295	4.0	4.0	1.65844285734	0.649752854021
CS.296	4.0	4.0	1.54155438029	0.616993404201
L.002.M5	8.0	8.0	2.47172820899	0.78748267942
L.002.M6.0	6.0	6.0	2.28177212074	0.769682045885
L.022.M5	4.0	4.0	1.69244781159	0.672015523714
T.CS.020	5.0	5.0	2.03273150736	0.718108932552
T.CS.081	7.0	7.0	2.25889185909	0.722998203706
TFS.020	5.0	5.0	1.95634296275	0.694452285767
CS.010	7.0	7.0	2.50750262661	0.80617764327
CS.021	5.0	5.0	1.68095846494	0.642687836135
CS.118	13.0	13.0	3.1475419785	0.868812677873
CS.346	3.0	3.0	1.21514081664	0.488147154768
L.022.M6	3.0	3.0	1.04489403177	0.456494703486
L.024.M1	5.0	5.0	2.15281556188	0.754035029951
L.024.M5	5.0	5.0	1.45605512498	0.525619024501
L.031.M0	4.0	4.0	1.53904077615	0.560337221841
L.034.M4	4.0	4.0	1.9748607285	0.741883211396
T.CS.023	4.0	4.0	1.3653900422	0.534494590919
T.CS.095	6.0	6.0	1.93639514591	0.647866501954
T.CS.161	9.0	9.0	1.88912471455	0.661012327303
TFS.029	4.0	4.0	1.7925658873	0.679133207851
CS.070	8.0	8.0	2.53694034766	0.788423775698
CS.051	6.0	6.0	2.22293646528	0.759313721324
CS.062	6.0	6.0	2.32873225269	0.773851647024
CS.130	6.0	6.0	2.20155421809	0.747260051243
L.025.M1	5.0	5.0	2.07147515009	0.726077987756
CS.294	5.0	5.0	2.09035931803	0.743070836874
CS.136	5.0	5.0	2.02500259593	0.72163160655
CS.151	4.0	4.0	1.89619902695	0.712451523546
CS.373	3.0	3.0	1.35442801611	0.575493561985
CS.387	5.0	5.0	1.82229822659	0.661417205906
CS.194	6.0	6.0	2.26079798204	0.764920139976
CS.339	5.0	5.0	2.15578718731	0.763359619442
CS.342	5.0	5.0	2.15578718731	0.763359619442
CS.205	6.0	6.0	1.82856538211	0.63894978696
CS.219	5.0	5.0	2.0817383045	0.731320913458
L.034.M6	4.0	4.0	1.9162301689	0.718011045722
T.CS.050	5.0	5.0	2.04241430557	0.719851901904
T.CS.051	3.0	3.0	1.37365862863	0.56145472895
T.CS.080	5.0	5.0	2.1449649723	0.745732080517
T.CS.064	3.0	3.0	1.32709933176	0.567880263481
CS.132	2.0	2.0	0.113808788088	0.0300161212959
CS.038	3.0	3.0	1.43967734936	0.597248
CS.064	4.0	4.0	1.82620840243	0.691422168918
T.CS.090	4.0	4.0	1.41632721244	0.534841781595
CS.251	5.0	5.0	1.41466060716	0.505870343866
L.006.M5	4.0	4.0	1.60117152844	0.595759410394
T.CS.003	3.0	3.0	1.07369231815	0.423550751304
T.CS.045	4.0	4.0	1.67918283952	0.64928664506
CS.088	3.0	3.0	1.2189104993	0.496979166667
CS.092	7.0	7.0	2.45316203993	0.78434099048
L.006.M4	4.0	4.0	1.65482999034	0.628657375346
T.CS.028	5.0	5.0	1.54708399698	0.517600847423
T.CS.038	3.0	3.0	1.18407764449	0.475403384494
T.CS.058	6.0	6.0	1.02201178255	0.300760952763
T.CS.076	4.0	4.0	1.52632420989	0.555959429215
T.CS.117	7.0	7.0	2.14204353943	0.732571887513
CS.241	4.0	4.0	1.44465475943	0.573402258399
CS.333	6.0	6.0	2.17368331589	0.715964366687
T.CS.129	5.0	5.0	1.13372137253	0.397976274466
T.CS.165	6.0	6.0	1.9474176968	0.636781684308
T.CS.067	4.0	4.0	1.67876977209	0.649320233537
T.CS.112	6.0	6.0	1.17993050896	0.37437457707
CS.358	6.0	6.0	2.33965350656	0.776269529174
CS.148	11.0	11.0	2.86079072119	0.836490562361
CS.248	4.0	4.0	1.22218960143	0.525382686341
T.CS.097	5.0	5.0	1.9860559957	0.705415812292
CS.027	6.0	6.0	1.98748017113	0.716400285604
CS.312	9.0	9.0	1.83314830436	0.570070541671
T.CS.084	5.0	5.0	1.94097277074	0.704621977349
CS.361	8.0	8.0	2.29704542949	0.706110635275
CS.104	5.0	5.0	1.85603311516	0.669093440225
CS.318	3.0	3.0	0.714481921732	0.283620930594
CS.001	5.0	5.0	1.8945801267	0.685341796875
T.CS.056	3.0	3.0	1.38103834706	0.588316444444
CS.015	5.0	5.0	2.16288297	0.75738503543
CS.035	3.0	3.0	0.721705401645	0.259484498732
CS.143	4.0	4.0	1.78817005801	0.668608014852
CS.174	3.0	3.0	1.41371583828	0.586727957357
CS.197	3.0	3.0	1.41371583828	0.586727957357
CS.200	4.0	4.0	1.42321652116	0.508766162612
CS.239	3.0	3.0	1.29996440584	0.532516683249
CS.240	4.0	4.0	1.91389029636	0.720870584474
CS.354	3.0	3.0	1.25223205866	0.545357588615
CS.371	3.0	3.0	1.44672507629	0.60921201607
CS.371.0	3.0	3.0	1.44672507629	0.60921201607
CS.371.1	3.0	3.0	1.44672507629	0.60921201607
L.006.M6	5.0	5.0	1.7654594319	0.636430256596
L.025.M2	3.0	3.0	1.262551981	0.513561016243
T.CS.002	3.0	3.0	1.23339797893	0.519674786901
T.CS.008	4.0	4.0	1.41237893532	0.516320602474
T.CS.012	3.0	3.0	1.0631815556	0.410327914244
T.CS.024	2.0	2.0	0.795679296503	0.365199704142
T.CS.030	1.0	1.0	-0.0	0.0
T.CS.036	2.0	2.0	0.891725274973	0.426846875
T.CS.057	4.0	4.0	1.58883364423	0.62018781651
T.CS.062	3.0	3.0	1.31878727473	0.561527051038
T.CS.069	3.0	3.0	1.36159517608	0.559909042589
T.CS.071	3.0	3.0	1.26483212538	0.515817380671
T.CS.073	4.0	4.0	1.50735684785	0.584957769365
T.CS.085	3.0	3.0	1.12627675415	0.489651548514
TFS.026	2.0	2.0	0.912517279137	0.440597555455
CS.190	1.0	1.0	-0.0	0.0
CS.216	3.0	3.0	1.00840976596	0.478380916412
CS.107	3.0	3.0	1.17641239479	0.530116072712
CS.108	3.0	3.0	1.17641239479	0.530116072712
L.004.M6	1.0	1.0	-0.0	0.0
T.CS.167	2.0	2.0	0.741806591882	0.331996552715
