	CS.001	CS.002	CS.003	CS.004	CS.005	CS.006	CS.007	CS.008	CS.009	CS.010	CS.011	CS.012	CS.013	CS.014	CS.015	CS.016	CS.017	CS.018	CS.019	CS.020	CS.021	CS.022	CS.023	CS.024	CS.025	CS.026	CS.027	CS.028	CS.029	CS.030	CS.031	CS.032	CS.033	CS.035	CS.036	CS.037	CS.038	CS.039	CS.040	CS.041	CS.042	CS.043	CS.044	CS.045	CS.046	CS.047	CS.049	CS.050	CS.051	CS.052	CS.053	CS.055	CS.056	CS.057	CS.058	CS.059	CS.060	CS.061	CS.062	CS.063	CS.064	CS.065	CS.066	CS.067	CS.068	CS.070	CS.071	CS.072	CS.073	CS.074	CS.075	CS.076	CS.077	CS.078	CS.079	CS.080	CS.082	CS.083	CS.084	CS.085	CS.086	CS.087	CS.088	CS.089	CS.090	CS.091	CS.092	CS.093	CS.094	CS.095	CS.096	CS.097	CS.098	CS.099	CS.101	CS.102	CS.103	CS.104	CS.105	CS.106	CS.108	CS.109	CS.110	CS.111	CS.112	CS.113	CS.114	CS.115	CS.117	CS.118	CS.119	CS.120	CS.122	CS.123	CS.124	CS.130	CS.131	CS.132	CS.133	CS.135	CS.136	CS.143	CS.153	CS.154	CS.156	CS.157	CS.158	CS.160	CS.161	CS.163	CS.164	CS.165	CS.167	CS.168	CS.169	CS.170	CS.171	CS.172	CS.173	CS.175	CS.176	CS.199	CS.200	CS.217	CS.218	CS.219	CS.220	CS.227	CS.228	CS.229	CS.231	CS.232	CS.233	CS.235	CS.236	CS.237	CS.238	CS.239	CS.240	CS.241	CS.247	CS.248	CS.249	CS.251	CS.284	CS.285	CS.286	CS.292	CS.298	CS.308.0	CS.311	CS.312	CS.345.0	CS.346	CS.347.0	L.001.M1	L.002.M1	L.003.M1	L.004.M1	L.005.M1	L.006.M1	L.007.M1	L.008.M1	L.011.M1	L.012.M1	L.022.M1	L.024.M1	L.025.M1
292041	4.86919028481728	6.66065024171085	5.87679741032782	1.79992800448092	19.2568025563567	11.0509433310588	23.0974084979193	22.4609617143426	1.41101886954111	3.54595066637265	4.04571706895928	2.19107253527069	2.08596659712578	5.9298729586906	21.3391644377702	32.9030996000775	1.67304881818464	2.44252382863468	24.1748300365112	40.6402187576573	2.05203158699973	1.7277712351434	17.7553734293297	14.9212936141482	3.90348275424367	5.10221793546585	3.10915053588492	2.24881743345443	9.27738389913208	30.6277943014748	17.452606743383	4.8970993843615	11.2146978043242	1.7429045544372	0	0	24.8027292634663	2.29903485372698	3.94914649241813	5.072583838338	9.71589543802753	0	55.6145923127	45.692183517717	3.69711663985938	0	6.99755020190537	1.58850539606404	0	7.9507231286963	3.61409062292552	24.503194699083	0	0	5.37086159343483	2.03311394686942	1.54747103326236	1.57925537521209	13.1306829863688	0	1.92746337718063	1.36045146331144	1.71625163325569	1.58045411504133	1.9906157966966	0	0	7.13019042765365	17.2052025133703	3.37240477755995	4.03160886524585	3.13341604061745	0	2.61980059920073	0	12.9923955240596	7.06805290298052	4.59962592987405	24.8221460459423	11.285705896164	14.7369165577279	8.23346068184773	56.0119303871372	22.1724469353861	3.73418653542365	0	8.88972642655822	1.46019999963019	30.1519284460113	3.38535079585878	2.23101672500914	2.16143265084951	2.15511902803408	15.5501036127517	21.8017439351551	7.17539116303027	16.2423097631203	28.3918111454178	33.860500479278	7.07175374186153	0	7.65153244601277	6.89551912424148	7.09516487184785	6.44160509595392	29.7977954574957	2.36278783968483	0	6.44613287272063	8.45724495966527	19.3730893052983	6.09212730697233	17.2903350601824	58.3928991395985	6.25769656686213	22.7864593130613	13.3729109043922	11.8530079138442	5.14854651094667	0	7.7730197014988	3.0632984386247	17.769042731538	0	2.38880155735059	0	2.29568830861512	1.57165370831918	0	1.56658497437185	1.87305770986393	18.432406221891	37.841051747103	18.3754529951289	9.23354137456607	25.110806207936	5.22255761022113	2.2523284223796	22.1835397590361	0	2.10854749606772	0	5.91934701206208	2.24297200414878	13.5804035837761	2.91275864196647	2.94104078743967	0	2.7358236704169	1.60763670721887	0	3.24281311057905	0	2.68858654975043	0	5.17157758485393	10.6620565138162	22.565082272115	24.4338794643185	2.8496312831702	0	0	6.09333354945393	50.0669276324347	2.76568302191387	0	0	3.04185177683485	0	9.32376506547125	48.9012402811005	0	0	0	1.68739264317501	4.64345105558202	1.74877919545042	6.89824723550455	12.5940859524901	8.35772917148902	5.035712360726	31.294488916219	9.90423483976423	0	17.2756627678055	4.99895868538178	33.1693877765675	3.15847294173322
292057	0	0	0	0	0	0	0	0	0	0	0	0	8.40507483132153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67267118307147	0	0	0	0	2.0125654347659	17.2669608290175	0	0	0	0	0	0	0	0.935508136116512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52868747631511	0	2.24826985170663	0	0	0	1.00834941709999	1.17570276748855	0	0	0	0	0	0	1.00196980499228	1.19451552586835	0	0	0	0	0	0	0	1.05170439026491	0	0	1.72670628993803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.8109227541822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77224614537608	0	2.95411630170912	0	0	0	0	2.54821941500433	0	0	0	0	0	0.993972929605513	3.2072135577837	7.97028342860838	0	0	0	0	2.98732479574842	2.10605205602018	1.51570486966127	0	0	0	0	0	2.67051498689133	0	1.9614178625138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69230176485472	0	0	0	0	0	0	9.49993150140093	6.63752608114993	1.37643934696405	0	0	0	0	2.10564862782215
292228	35.4276776154259	18.8380492928758	52.0540949317494	29.6892780913525	39.8587550580684	21.5638803721726	34.5911780579424	47.4792412333267	24.604306405075	0	39.3164631318353	62.3215208820696	33.8990443356552	32.4819178718128	59.3975229180725	52.6680788296975	43.8974284529636	15.4482457566326	14.4737656719196	18.5966738450992	14.2172111774673	6.91108494057361	26.3337126967558	30.2691966823416	21.2789424803916	44.0994337608151	61.5953944899051	35.9883616608732	54.9963810281047	24.1117819347382	0	8.75974950800004	31.4020640589305	31.9531465047052	21.6046897477086	16.6821202751006	25.2811749726131	33.1627630824078	46.0689451116806	6.41597118077427	31.9842626392163	60.1829968845373	30.7486182205762	42.9856387490398	39.1351675339436	29.8733648553666	41.6219622498383	34.8092045242818	0	18.7091185451385	38.255938498415	30.0202928111384	38.3529526135808	20.973688368684	17.1373820985881	53.6623896475611	46.7493285346509	39.962722250481	23.0519156412058	46.6652285460224	44.3037897149973	18.8519920448473	23.7831354679776	6.32181646016534	32.8356299788413	13.5111492020378	74.0821939946886	35.5304639600249	21.0569096400415	9.53845649907047	0	0	29.6347800004974	18.1511754604094	0	31.0062002311419	31.4836094475266	26.0208818599963	65.553005650849	35.9018899525616	27.9792177045363	20.8269314923039	25.8439774523399	21.4838970896077	8.62352062204263	9.10232550336718	58.4502078918466	29.7865882813976	30.3398433466938	36.8438085727555	34.5691885135322	22.8761633100367	14.9314725037825	31.0851631744919	33.8064292350615	19.4296058715165	23.2213978634339	26.4806541053689	24.5134497004333	34.6466877374867	38.1523823810032	33.4380974887174	58.7075309806362	38.1814007115096	33.9825293548738	21.966428454206	24.0977760870438	0	36.0099310480373	13.2666760653143	18.3329429827402	21.4905323330276	39.3801904421129	28.4546475616319	11.1931727601836	94.8038548954304	27.1384234320262	26.6364305522244	26.7920259370546	16.5460746887714	28.7850087251014	41.5635278978375	18.5710014853595	6.33448713654973	6.75649971242485	22.5065069201728	47.7324383102283	36.6649215424845	23.2270040335761	8.8620008684105	0	0	22.9586983138264	34.9913734301685	35.3151284520438	31.6161916344476	30.9879245887224	20.1465281414347	53.1744554662553	122.906535036077	19.7809842861114	47.860392126795	37.1532186700443	50.3752242507246	17.3153143122523	44.123422752084	45.5771347659544	0	16.7166036536575	24.9078045096604	15.6896126842565	34.3244854081768	7.09940365207634	33.4422098106976	42.3361903430007	11.3297931225018	29.5172351270955	23.5386446572254	14.3257262901696	6.5808465482746	15.9555057921168	16.3758484069394	9.94955101916277	20.3756584100448	21.1846716320069	0	13.0552678887347	0	31.0532886706591	6.59141697230483	37.1439496494926	9.34164764220792	0	0	0	65.9745239278893	54.6603776142788	28.4424276313906	70.343891401106	48.8060812734876	89.5168571106842	53.9354098921215	33.0401798843359	62.1748262535342	99.8274470245292	120.675523064914	37.8260871862578	65.6931214602732
292242	6.88651044445762	3.72311381706543	0	0	2.03351745814277	0	0	0	2.82208269042393	0	4.43189969283455	5.5865542245791	2.5547917143555	6.11240896938783	1.65924736806052	0	4.09826888420565	0	12.0052069676374	0	0	2.99263521116442	0	5.35047994211385	6.76158006580498	12.3271662637296	2.69258599489205	4.4978168554669	0	2.36416088842572	1.47911732426464	0	0	1.7429045544372	2.20487646489761	0	1.53274271226297	4.59826416326657	0	2.26840392837191	0	24.2969011851904	0	5.93903085430648	2.1344794173017	0	0	0	0	2.7003236274014	4.6658792898046	0	14.5459242440123	0	4.58019005444967	6.89542309126745	3.46033881659603	0	2.49526349559879	49.576877742988	0	1.92397840643341	0	0	0	0	1.46284735783169	8.5813018938711	39.5557969574475	1.68616403359983	32.268930932313	3.13341604061745	1.65640421247824	0	44.6416535661005	1.51996983119677	7.34541435387265	2.29971565062237	11.6677921316771	13.0994748946803	0	0	0	12.9600849049125	5.28113364854477	0	0	2.06504638501844	15.7505743231591	0	0	0	5.494871353554	0	6.54608795045635	2.92900601157642	16.5235836361982	0	0	4.52275241742522	19.1564103737017	12.6734619106564	1.58175055867506	0	1.89933380542212	0	10.3019154086008	0	3.2227985714635	0	0	2.03053045279963	0	0	0	0	6.9813522569214	1.56939143567306	0	4.42215329891498	0	17.942445203886	4.9244157938528	0	0	0	0	7.85951137486118	0	0	0	0	3.75731039014632	9.2787258486667	0	12.9612240920444	1.65140961743211	1.59262592821157	0	2.91354975835855	14.9928531726435	2.90091987457347	0	0	3.5344148564253	0	0	0	5.47197503998885	0	0	4.58615890214098	4.69605084327845	0	23.0707513609319	5.17157758485393	0	0	0	6.98089861301935	4.71978237633247	0	0	0	0	0	0	2.48364114718216	0	0	1.75449757099371	0	0	0	0	5.49433176970825	0	0	2.33770807561508	1.74239650950422	0	0	0	1.48786681808922	5.7544804622091	4.99895868538178	0	2.44651658594559
292758	6.88651044445762	3.72311381706543	5.25627056302822	3.1176206246014	2.87585968268997	1.39184180957723	1.3185194314723	0	0	0	6.89017945471358	7.59116721144308	4.66457963210237	3.31468604843645	0	0	2.36606599062873	0	1.47717954181053	0	0	1.7277712351434	1.51017663501815	5.1405446583778	0	2.08285124796584	6.21878209140785	2.75424619075778	0	2.36416088842572	0	0	0	4.92995809853053	7.95103243722648	0	0	0	3.6050360376633	1.60399279519357	0	0	1.40326220417477	5.37196364777005	6.9173023810467	0	0	0	0	1.55901236303745	0	0	4.28714942093607	2.87179316158903	2.8046840704926	5.75095844689127	0	0	1.44062510419815	0	3.33853065227598	0	0	0	0	0	0	1.87224339591602	0	1.68616403359983	0	1.56667725520023	0	0	0	0	3.16059246281457	2.29971565062237	0	0	4.37520510622713	0	0	0	1.52442803018436	0	8.11488767498277	4.13023368635175	0	4.78775534869545	0	0	3.40760568957633	1.83143220831907	3.77909770688027	0	1.75023571442217	0	1.80699023785855	0	11.57439102153	6.4455388064779	0	3.46173183655727	0	2.15383894930136	0	0	0	0	0	4.76225166459117	0	0	0	2.90758288318063	0	0	0	0	6.11540373328368	0	1.64137757754823	0	0	0	0	0	0	0	0	0	0	3.09227742641297	2.2067654271434	2.79409557298835	1.65140961743211	0	0	0	4.21724500351892	1.4504355248655	4.34342586481593	0	3.06086756041485	6.29279995435203	0	0	0	0	0	1.62137245403726	2.51003931807935	0	2.87981614166628	1.63529145299728	3.76860632404395	0	0	7.71789676358378	0	0	0	0	0	0	1.63187371790718	1.75618505286391	0	0	0	0	0	0	0	0	0	0	1.65299718785698	0	3.18473491256678	0	0	0	0	3.5346797995501	0	0
292816	2.70082258098337	3.3300296129173	4.15533192431637	3.5999493182301	2.49055381013285	0	1.86467670701376	0	0	0	2.21586279450872	7.59116721144308	3.61308398252052	2.56751468088765	0	0	3.74116259464355	0	1.47717954181053	0	0	0	5.0089939329113	2.09849533105765	2.08643873932892	2.94563056206532	0	0	2.5090067746072	3.73815016134622	5.12414159483547	0	2.22012551391981	1.7429045544372	4.40992445655785	0	0	0	2.27997757295267	1.60399279519357	0	1.75992343997726	1.98452286176828	8.00880412593717	3.01864641694195	1.46445275118112	0	2.75140908361313	3.46752089385402	0	1.47540349202281	0	1.75014993607383	0	1.61926245799531	5.18375815252218	0	0	2.03736283649267	0	3.8550413382528	1.36045146331144	1.71625163325569	0	0	0	0	1.87224339591602	0	0	1.52374830797393	0	2.3425264415889	0	0	0	0	1.62613306428251	1.97152136573252	2.79159765446895	2.9167206823141	0	0	3.2386607905539	3.04891274548215	0	2.81064514858083	4.38079928465467	0	3.027931294039	0	0	6.09612573175468	0	0	0	0	1.9958423342722	0	0	2.75279872636212	2.7481378527967	3.1635644407753	5.79291857434823	1.34302535355824	0	0	1.51496603945504	2.03824291174784	1.65829802343079	4.58323574568505	3.51705925429683	0	1.51644245651209	0	1.45376686056568	2.8498164223431	0	0	0	1.69595168823663	2.16605199664127	0	0	0	0	0	0	0	0	0	0	0	2.67797373445235	4.93473386928605	0	3.30289129873338	0	1.87913276457247	2.37888546525822	2.10854749606772	2.51225621077882	1.64158987802986	1.58601007513033	5.30184308823118	2.37823953604789	0	0	0	0	0	1.62137245403726	0	0	0	3.65672716532845	1.5384785316857	2.9421267937707	0	3.67891128131473	0	0	0	3.39581251529955	0	0	0	1.75618505286391	4.85581857844805	0	0	0	0	0	0	0	0	0	1.65299718785698	3.0179681497513	5.035712360726	5.74725304413823	0	1.48786681808922	0	2.49935441765165	0	3.99525114564773
292921	0	0	3.21864698274745	0	0	0	1.86467670701376	0	0	0	0	0	1.47499256857407	2.9647279575587	2.34654735918516	1.43598343010898	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67170173764049	0	0	0	1.7429045544372	0	0	0	0	1.61217642845056	0	0	0	0	0	1.5092957016314	0	0	0	0	0	0	0	0	0	0	1.43762073531357	0	0	2.49526349559879	0	0	0	2.97268172865955	0	1.40757049169914	0	0	2.29303121447267	0	2.38461412476762	1.52374830797393	0	2.3425264415889	0	0	0	3.7397032853088	9.3435324508368	1.97152136573252	0	0	9.62592603216155	0	0	0	0	7.25792119255495	16.5967779664156	2.10339171966332	0	0	0	7.14860679339795	1.83143220831907	0	1.46447787740683	0	0	0	0	0	1.37404817158547	2.23694801730617	0	0	0	0	1.51496603945504	1.44124740104196	1.65829802343079	0	0	0	4.01227725485712	0	0	1.64531852259027	0	0	0	0	0	0	0	0	0	0	1.57165370831918	0	0	0	0	0	24.3866520950844	2.2067654271434	0	2.33546286295563	0	0	0	0	0	0	0	1.76716327543837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.724356650596	0	2.46414072476044	0	0	0	0	0	0	7.8215636768626	1.41248197924701
293511	0	2.8838689192271	3.21864698274745	0	1.43790605615258	0	0	0	0	19.1135034544257	0	0	4.66457963210237	0	0	0	1.67304881818464	0	0	0	0	1.7277712351434	4.77585927159862	1.48385156617205	0	0	1.5545452120625	0	0	1.67170173764049	0	0	2.7191052075869	0	0	24.1752280960416	8.8067026718119	7.27110915352447	5.8132683531917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03736283649267	0	0	0	0	0	1.40757049169914	0	0	0	0	4.13039809573185	0	0	0	0	0	0	0	0	0	5.81157656426913	0	0	0	0	0	0	2.29486603889428	2.06504638501844	0	0	0	0	1.5238898417868	3.1721903849475	1.69001238096836	0	0	0	0	4.76742854267038	0	0	0	0	0	3.73065079985115	0	0	0	4.0621329530714	13.2361036843843	1.43579395930467	18.2512414146367	0	0	0	11.8689330985196	0	1.42785670781563	0	0	1.53162047367093	0	0	0	0	0	0	0	0	0	0	2.1692297201958	2.18654245894235	4.68146919737757	1.97570336060372	2.33546286295563	0	7.03193198680347	0	0	0	7.52379150546147	1.58601007513033	6.61283557061518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68739264317501	0	0	0	0	0	0	0	2.91990198195765	0	0	0	0	0
294022	9.35587836595856	41.6028265866077	31.5405290594121	48.3155148923289	19.0770314185658	0	10.5483021621168	35.9586425318442	13.8254720279501	0	11.4427661557144	32.7984312264899	27.0401985755354	17.7888889920707	11.4957717772392	5.74393372043591	24.131215025209	11.9659693184733	14.4737656719196	19.7248934128075	15.3564294121057	0	17.0864256941631	37.5474066762891	0	28.8645075645665	29.1698019730166	11.0169847630311	0	17.692419418578	0	0	15.381885143479	9.85943690500585	51.4481411609089	65.3670244320517	6.13097084905186	33.1627630824078	0	0	0	29.0292381766073	34.6078829614209	0	10.4568344020495	0	0	0	0	0	0	7.17520629152771	0	6.63202498025324	6.47704983198125	0	0	0	0	0	0	0	16.8164235847501	0	0	0	0	17.5639387317842	34.3900267332875	33.0476967050767	0	0	0	41.0450243269897	7.05421660493128	10.5307896556989	7.99560895231572	13.0093397345022	17.6345543738824	15.7919892618491	5.83334211058446	10.4129011113334	0	9.16018791495076	6.09771212073743	0	15.8997449245123	53.5571117313784	0	12.111725176156	0	52.6135416339773	74.4741484551865	19.3830970015534	11.7089276041535	8.2843852851633	0	16.9359134888237	36.8635415636686	10.4444694637665	0	7.77282937302692	0	13.8469273462291	16.1169244583736	0	41.207661634403	0	8.15297164699137	11.4891942351215	0	5.7431758372187	14.4732098175437	10.5063503856742	9.13912367407401	11.6303315327225	31.5676966094639	39.2131767477797	5.71142683126253	68.5578248646172	11.7500782191845	19.3747277619522	23.6743254148253	0	9.55520622940234	50.3430932527377	9.18275323446048	0	6.4414771712573	0	0	0	0	29.6636769734389	44.1490761273143	0	0	22.0697144827423	30.9961227307665	11.6541990334342	0	0	30.0951660218459	26.159956425265	58.322179290145	35.6012132161733	45.5771347659544	0	0	6.43054682887546	0	24.2686929463851	7.09940365207634	10.7543461990017	0	6.5411658119891	31.9819257752854	11.7685071750828	0	9.3067896181501	0	0	0	15.1866520066019	0	0	6.52749487162872	0	0	0	0	0	0	0	0	42.3650266112711	27.9838911519454	6.897426602384	23.84194948603	18.440687247822	93.0912336415562	32.5142377740184	23.3608094892973	29.7615540501397	42.2954979568581	60.8484465537436	15.0275444597993	39.9614458867447
294196	6.03969290309495	20.3459470252815	49.7725817982475	1.79992800448092	35.2199538423013	10.4185520267456	7.10136646437685	13.5948599192242	0	15.4657851936579	7.00799943525142	2.68352202853377	7.66544279071335	21.3529566132867	20.7476489986233	0	1.67304881818464	1.72711142368097	40.7690762778815	1.64364637215021	0	1.7277712351434	8.2730376544803	18.4905484058254	20.678019280417	16.0094386882882	47.6438215498085	55.8446415979173	4.58097814556775	25.4514193528237	30.5325584276357	6.38532232556823	11.9601463595523	20.4227167706278	3.1182066264305	1.70254596139631	0	2.29903485372698	34.4216530795797	1.60399279519357	56.8859445858875	6.09710768040522	24.9863814305847	20.0400407015926	18.4399057901777	1.46445275118112	11.5789576983685	5.02359939438768	0	69.080997757574	14.9095950350995	8.97085595696898	2.47510599328852	63.870615584472	11.6808355491482	36.926907724431	13.4078332974408	16.1163612299547	37.9046210533417	2.7237274371748	13.9061684580657	48.341928619265	46.3159964661252	2.23511453246716	0	2.92522735933347	2.92574480474173	6.06730086133065	3.0391533714867	6.53117860581663	1.52374830797393	3.83768546933402	24.9423919602354	24.847979770007	1.76355415123282	1.51996983119677	10.8601177588732	7.452929212166	3.4148459680608	20.6000629654711	3.85852444103255	18.4239221794207	0	21.0130671198399	8.21072131593012	0	22.6908097944875	12.5663349559626	22.6850727679896	0	4.46221115065913	0	22.4264424913931	19.4879476521721	18.6071693097056	21.0950710260313	31.6858352060535	16.4091234570258	0	4.76742854267038	0	5.66580222300315	4.47407515644095	55.0227113565362	1.89933380542212	6.81179536077917	8.52067543210162	0	6.44613287272063	4.0621329530714	16.2146434864435	9.3071069180402	45.4996747730408	40.785997598903	5.59693704706553	20.6340054476514	13.4739374363657	21.5449288254897	1.42785670781563	0	3.39198143051392	19.3321394982414	47.891996507494	0	0	0	1.62328536357879	0	0	1.56658497437185	0	0	21.9360081425613	22.3278322499789	26.6689571356973	26.1084785205837	27.188796727148	13.2354369690074	22.5800687539939	0	0	5.80223043666282	11.4950966220203	18.9840341366118	12.3750930496966	0	0	0	3.15907808403027	2.2735573044919	1.60125964072269	25.1604706408088	23.7148151562322	30.492849074705	0	2.83244828062545	18.6065625235411	18.2315952041035	5.06508237503312	35.442543002094	23.3602443412973	2.36357969112262	1.75883423904245	18.7710432993919	0	1.53664651854484	4.3177160151696	14.7016495995687	6.86759641709642	5.7087893333642	31.0201843926535	0	0	0	0	0	0	2.43862789835101	15.0685336248421	19.0255071448173	35.9421405753733	25.420730138573	6.1945404959185	24.6684440404484	10.5738744892145	6.37271245145765	11.2740550406065	25.5473309016902
294254	2.41570090260476	0	0	0	0	3.69316444531874	0	1.21536951450753	0	0	0	6.9022906804254	3.54014648817552	1.18587033579383	0	0	0	0	0	0	6.96615640689364	0	1.20814130801452	3.14083243802206	2.04429598253192	0	0	0	0	1.33736139011239	0	0	1.25588439101351	0	3.74196924582284	0	0	0	7.6320107565348	0	0	5.4535540899094	0	0	2.0913668804099	0	0	11.8601437650943	0	0	1.18032279361825	0	0	0	0	0	4.46393104404444	0	0	2.17898194973984	8.72538468776098	0	0	0	0	0	2.02700389278372	2.36825459338484	0	1.34893122687987	0	1.77250457957138	0	7.26166691028036	0	0	3.19834582384156	7.00697959777374	1.57721709258602	6.18452418223348	0	6.6956884935857	0	0	0	5.14955072970734	2.24851611886466	9.63656761571574	0	1.21115030846147	1.26204526831789	14.3755626574266	0	15.0272776189895	0	3.0998217897847	0	0	0	2.9541957881918	0	1.55456587460538	0	1.23847517037377	1.5194670443377	0	5.51153642362534	0	1.15299792083357	1.87616380286361	1.49680865133239	11.9439995977414	0	3.83654144556132	2.58497051600264	2.60063584898614	3.72311898669862	2.80748650920452	0	0	0	10.895993513314	2.62626073082724	0	0	0	4.68266580442952	1.25732296665534	0	0	1.49844616789115	24.1881190061028	0	1.74923396715388	3.0578632980052	0	2.6423130389867	1.27410074256925	0	56.5939338261524	0	1.1603484198924	5.5724217148441	9.66665276226408	19.414412162313	0	1.9210650268472	0	2.18865893633352	2.22763747254494	0	2.90048055703084	2.00803145446348	5.12055362105024	0	1.85013427496468	0	5.4361845116924	16.5270451493422	0	0	0	0	0	0	0	1.84626746655633	2.43348142146788	0	0	0	0	1.80025610504157	0	0	1.66121513626609	0	0	0	1.39391720760338	1.27386812373264	0	1.65172721635686	1.68333908405913	6.71148673844996	2.44887760172638	13.6733603081071	1.12998558339761
294499	0	0	0	0	1.43790605615258	0	0	1.51921189313441	14.2582449005418	0	2.21586279450872	0	0	6.79372205366987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47540349202281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.85085531127972	0	0	0	0	0	0	0	0	0	0	0	1.62613306428251	0	5.81157656426913	0	0	0	0	0	0	0	0	0	1.51393788557684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93751955479613	0	3.28282591353405	0	0	0	0	0	0	69.164336804148	4.1884411198324	30.2351487576285	0	0	0	0	0	0	0	0	1.49095939440827	0	19.1626846700629	0	23.744468733971	0	0	0	0	0	0	0	3.96882065817375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.77078426334768	0	0	0	0	0	0	0	0	0	0	0	0
294791	0	3.13953560617932	4.95547684191167	0	0	0	0	2.86467104942908	0	0	0	4.61927519719607	1.96665675809876	0	3.8319239257464	1.91464457347864	3.15475465417163	0	1.96957272241404	0	0	0	2.84763369061722	7.66320655972553	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33516280092633	6.0801930740637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.56995116957417	0	0	0	0	0	0	3.05737495263022	0	23.4913549962941	0	0	0	13.3807784443588	0	0	1.88457306310792	2.16817741904335	3.71757487308393	4.29797552719447	3.36791984013533	0	0	2.15906189980624	0	0	0	2.75339518002459	0	2.01858384743579	0	0	11.4961046517848	4.22958717993	4.50680266500663	0	0	0	3.407323138035	0	4.73852767346173	0	0	4.128329723179	0	5.3727844531641	0	0	0	4.42222535510477	7.05648482497973	0	0	0	0	2.74126453065867	4.90553374041707	0	0	0	0	2.04216063156124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.01116227644747	0	2.81139666142363	0	4.37766738927807	0	7.06912411764157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19361551609153	0	0	0	0	0	0	0	2.34158007048521	0	0	0	0	0	0	0	3.91556665140777	4.0386984335067	0	3.1169441008201	3.28552096634725	0	0	0	5.95174837985083	0	9.1273404644313	2.04492563731885	5.9558321516447
296082	5.5682404588262	0	12.8799293324247	0	11.1415988150623	3.68258144365422	14.8089342215195	17.2013839792115	2.82208269042393	6.1421786904467	4.78704058021305	4.09925257736123	4.89228078143765	5.5468232112484	18.1159693517956	30.775319672771	29.2852529024183	1.72711142368097	0	0	0	2.44345696523067	15.6314767665513	19.5367846166266	0	0	0	31.4451662971357	0	16.6453940622111	26.5917712683635	47.3529559524262	35.3607238027733	12.2050807874775	0	0	0	16.2678803107703	0	0	0	4.9781030472784	0	0	0	0	24.006707380414	3.89115860032042	0	41.2871693536568	1.47540349202281	0	0	39.3626910301155	1.61926245799531	7.04376756875932	7.42245338687652	15.4832727806993	2.03736283649267	0	0	1.36045146331144	11.6443032872929	2.23511453246716	0	0	0	15.6182793889216	0	0	0	2.71360012892885	0	1.51252412564998	0	0	7.34541435387265	10.4152712240762	5.2164796952225	7.02614562202328	1.45833552764611	2.12551173464083	0	1.61929642485468	7.46920651714785	0	10.6439220301634	31.124442247668	0	19.642962655406	2.23101672500914	0	13.4650565649969	27.1558499226715	13.6319659269338	7.17539116303027	8.39534487325727	0	0	1.50751104149462	1.58930767426919	3.07252699576225	1.58175055867506	21.3084281124532	1.34302535355824	0	0	2.62403027305708	2.88254270487895	0	0	0	0	5.25346518052225	0	25.138105190833	8.86210333163125	14.3055482140148	1.42785670781563	0	0	0	15.4945317722112	0	0	0	1.62328536357879	7.37272941384918	1.61036929281432	0	0	0	0	3.45729330646805	6.620984274205	0	0	0	18.1374362497099	1.68211335153193	0	0	19.7193785008537	9.1128910611253	6.37223471098885	0	0	0	7.23917621356252	2.2735573044919	0	3.97167441844587	3.96882065817375	0	0	3.65672716532845	30.8088133101275	22.5007114505584	2.26504972365256	8.22748387839103	4.71978237633247	0	0	14.2129211731905	2.2581553772939	0	0	0	0	0	0	0	0	0	0	0	0	0	22.0822757190497	4.6101718119555	16.4830711184213	15.2138516559681	2.06465902044607	0	6.43384681358533	0	5.0870074228868	5.09310140205695
