#
#OTUID	CS.001	CS.002	CS.003	CS.004	CS.005	CS.006	CS.007	CS.008	CS.009	CS.010	CS.011	CS.012	CS.013	CS.014	CS.015	CS.016	CS.017	CS.018	CS.019	CS.020	CS.021	CS.022	CS.023	CS.024	CS.025	CS.026	CS.027	CS.028	CS.029	CS.030	CS.031	CS.032	CS.033	CS.035	CS.036	CS.037	CS.038	CS.039	CS.040	CS.041	CS.042	CS.043	CS.044	CS.045	CS.046	CS.047	CS.049	CS.050	CS.051	CS.052	CS.053	CS.055	CS.056	CS.057	CS.058	CS.059	CS.060	CS.061	CS.062	CS.063	CS.064	CS.065	CS.066	CS.067	CS.068	CS.070	CS.071	CS.072	CS.073	CS.074	CS.075	CS.076	CS.077	CS.078	CS.079	CS.080	CS.082	CS.083	CS.084	CS.085	CS.086	CS.087	CS.088	CS.089	CS.090	CS.091	CS.092	CS.093	CS.094	CS.095	CS.096	CS.097	CS.098	CS.099	CS.101	CS.102	CS.103	CS.104	CS.105	CS.106	CS.108	CS.109	CS.110	CS.111	CS.112	CS.113	CS.114	CS.115	CS.117	CS.118	CS.119	CS.120	CS.122	CS.123	CS.124	CS.130	CS.131	CS.132	CS.133	CS.135	CS.136	CS.143	CS.153	CS.154	CS.156	CS.157	CS.158	CS.160	CS.161	CS.163	CS.164	CS.165	CS.167	CS.168	CS.169	CS.170	CS.171	CS.172	CS.173	CS.175	CS.176	CS.199	CS.200	CS.217	CS.218	CS.219	CS.220	CS.227	CS.228	CS.229	CS.231	CS.232	CS.233	CS.235	CS.236	CS.237	CS.238	CS.239	CS.240	CS.241	CS.247	CS.248	CS.249	CS.251	CS.284	CS.285	CS.286	CS.292	CS.298	CS.308.0	CS.311	CS.312	CS.345.0	CS.346	CS.347.0	L.001.M1	L.002.M1	L.003.M1	L.004.M1	L.005.M1	L.006.M1	L.007.M1	L.008.M1	L.011.M1	L.012.M1	L.022.M1	L.024.M1	L.025.M1
275097	7.63900554855684	0	0	0	0	0	0	0	5.64407547816442	0	0	0	0	0	0	0	9.4642639625149	0	0	11.3876801899719	0	0	0	0	0	0	0	8.99526973381771	0	0	0	0	0	0	0	0	0	0	0	0	0	7.03969375990904	0	0	0	0	0	0	0	15.2756342398748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.26670902080092	0	0	0	0	0	6.50453225713006	0	12.8939265815834	0	0	0	0	0	9.10232550336718	0	0	0	0	0	0	0	0	0	0	0	0	0	8.52782192315675	0	7.77282937302692	0	0	0	0	0	0	0	22.9799054125217	0	0	0	0	0	0	6.58127409036109	0	45.7070793020135	0	0	22.9250608610897	0	0	0	0	0	25.1489446015722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.77430492752837	0	0	0	0	0	12.4181291410603	0	0	23.0277280385149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.99511678180167	44.1790992715572	14.7852872695687	27.8817308138686	0	0	30.905555123019	5.95146727235689	0	7.06918294828295	13.7181224139476	5.64992791698806
276149	7.63900554855684	0	0	0	5.75162422461032	0	0	0	9.77592929912313	0	21.1005235485484	6.19724932126226	38.6981258866193	0	0	0	0	0	0	0	0	11.9705408446577	0	0	10.2214799126596	0	0	8.99526973381771	10.0360270984288	0	0	0	0	13.9435753090926	76.1968626922853	13.6206835636278	0	9.1961394149079	0	0	0	0	12.5514223606288	7.16212824434271	10.4568344020495	13.0987632685473	0	0	0	8.81916287277257	0	0	0	6.63202498025324	0	31.5017285575855	6.18988413304943	0	0	35.0287050395181	5.45166269281892	43.5479949269327	0	0	0	21.3639777939671	0	7.4889735836641	0	6.74465613439934	33.3896499488945	0	13.2515245787925	0	0	0	0	0	0	0	0	6.01181882995366	0	11.2189716211489	10.5616781095173	0	15.8997449245123	0	0	0	0	0	0	0	0	5.8579115096273	0	0	0	0	0	0	0	6.19237585186884	0	0	43.323522975157	0	8.15297164699137	0	0	0	0	0	0	0	9.30739426706159	14.0374325460226	0	25.7868763190422	20.3526692528384	0	21.7768989965422	0	0	0	0	0	0	0	0	0	0	0	8.82706170857361	0	18.6845182933162	0	0	0	0	8.20494839355848	9.28630141245238	0	0	13.4535573547091	0	0	0	11.1381873627247	6.40503856289077	12.9712524423162	7.09940365207634	0	0	0	0	6.79444622514915	6.40648425215009	0	0	21.1417594364258	0	0	22.1268183672174	22.1635061975898	20.6430707210817	46.0802291970839	0	6.59141697230483	0	0	0	0	0	0	0	0	0	0	6.36934061866319	0	0	0	0	0	0	0
276478	0	0	0	0	5.75162422461032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.7248934128075	12.978405902842	33.1502064990782	0	0	0	0	0	0	0	0	0	6.19403867044396	0	0	6.23629197573844	0	0	0	6.44870571380222	0	0	0	0	0	0	0	0	0	0	0	0	5.07361525753678	0	0	0	0	0	0	0	6.29009611540856	0	0	0	0	0	0	0	5.29547925515226	0	0	21.1151141610727	6.26670902080092	0	0	0	0	9.79263322986774	0	13.6593838722432	6.44682931074993	5.83334211058446	0	0	0	0	14.3923384275098	0	0	0	6.05575154230736	0	0	0	14.6518508482624	0	0	0	0	0	0	0	0	0	10.7256466935766	0	0	0	0	0	6.63319209372315	0	0	0	0	0	10.0721057926003	6.58127409036109	0	0	0	0	6.12648189468371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.99511678180167	0	0	0	0	0	0	0	0	0	0	0
276484	0	0	0	0	0	0	0	0	0	0	0	0	15.6103975206505	8.38541869631452	6.63698947224207	19.0515206873437	11.5913952761051	0	0	0	0	0	0	11.8710216409779	0	11.7825222482613	21.5419375760571	12.7214040227305	0	0	0	0	6.27942195506754	0	0	134.200304759849	0	39.0252703019811	0	0	0	27.267770449547	0	0	0	0	0	0	0	10.8012945096056	0	0	0	0	0	0	0	0	0	6.29009611540856	0	0	0	0	0	28.6645288762214	0	0	0	16.5215923829274	0	0	0	0	7.05421660493128	0	0	9.19886260248949	7.88608546293009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.060307606955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27756574269224	0	0	11.7500782191845	0	0	0	0	0	0	12.5734781403508	0	6.26633989748742	0	0	0	0	0	0	0	0	0	0	41.3301994400963	14.2117064281534	9.28630141245238	0	0	0	0	0	6.31803005925643	0	0	0	0	0	0	0	0	6.79444622514915	0	0	0	0	7.0353369561698	0	43.3319010322615	51.4483986436266	43.8014604844421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
279534	0	0	0	0	5.75162422461032	0	0	16.0784212233989	0	0	5.11727125431853	0	0	0	0	0	0	0	0	0	0	0	8.54290107185166	77.693191338086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.44682931074993	0	0	0	0	0	0	0	0	0	0	0	0	0	46.3481548851969	0	5.8579115096273	0	0	0	13.4839155436707	0	13.4632065434449	0	89.4262874404141	0	0	72.6585039445894	0	14.1216740390451	0	0	0	0	6.06576982604834	6.46229134359322	99.1890367739335	6.58127409036109	20.8216979028657	0	0	0	13.6995727970029	32.8332145333725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.1418708046607	0	0	0	57.2750931275547	0	0	0	0	0	0	0	0	0	0	6.20894488194897	0	0	0	0	0	0	0	46.3323987994596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.4800286886833	15.5849728883521	0	0	0	0	36.3993534510955	0	0	0
280706	37.4317080239346	0	0	0	14.0889329646574	124.058255664868	0	0	16.9329457075205	0	5.11727125431853	6.19724932126226	27.0401985755354	45.5597072147807	0	22.9776304120332	0	0	0	0	50.2849276791405	28.4987638910364	8.54290107185166	14.5391436254095	10.2214799126596	8.33140499186336	0	11.0169847630311	11.5886707432096	0	0	20.5446160649858	17.7617045538772	6.97161821774879	12.472826505722	0	13.7096111582728	0	6.44870571380222	0	0	0	0	0	0	0	0	8.98600396794177	0	10.8012945096056	5.90161396809124	0	0	16.2456726653405	0	0	0	6.31702150084835	0	6.29009611540856	35.3379916782554	5.44180585324576	22.7704396800664	0	0	6.75542044451878	0	26.4803671361496	12.1566134859468	0	40.4403829455037	0	11.4760729512655	6.05009650259992	0	0	9.79263322986774	27.5997024587206	0	24.123999250394	11.6668827292564	79.6124813250214	0	39.9383916451894	8.62352062204263	0	0	14.3073864576493	13.3032527331206	16.0226002106231	12.6207039673176	6.11341665643206	0	10.3602377396282	33.8064292350615	48.3241052312958	7.0009428576887	12.6230163937694	5.1109179516245	17.0562641004156	0	7.77282937302692	17.8963006257638	97.0778006247161	0	0	6.68292346903652	8.56999453060102	24.4610832605149	9.38081901431804	12.9629852025244	5.7431758372187	0	0	0	13.0031792449307	16.1213453133666	14.0374325460226	16.1549694301096	10.8316660920925	11.7500782191845	31.2439383667938	9.28510043368165	0	6.75649971242485	45.0244244678718	11.2466089617135	0	0	0	61.364483823264	12.1103928589923	0	0	0	0	0	0	19.887995672205	27.7454744268611	0	33.8359452331311	0	38.0731840834366	0	0	15.1877028849811	0	0	0	0	9.17193195613418	0	0	14.1083162182099	14.6269086613138	21.3192642497875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.3868759681184	0	18.2497437853057	17.4944428070284	15.5849728883521	0	0	14.3047025340616	46.8787919412166	46.0480504825935	9.99741767060661	60.4569885900814	36.1848938231586
2835813	7.63900554855684	0	0	7.1997120179237	0	0	0	0	0	0	10.2346765180234	0	5.89997027429629	0	0	0	0	0	0	0	0	0	0	0	0	11.7825222482613	0	8.99526973381771	0	0	0	0	0	6.97161821774879	19.7220374538148	0	0	0	0	0	0	0	0	7.16212824434271	0	0	0	0	0	0	0	0	18.5227538156175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.29547925515226	0	0	8.619675461112	0	0	0	7.05421660493128	0	9.79263322986774	0	0	0	0	0	0	6.47718569941872	0	0	0	0	0	0	0	0	8.62047611213632	0	0	0	0	0	0	0	0	0	0	0	0	0	6.68292346903652	0	0	0	0	0	0	0	0	0	0	0	0	8.84396068245537	0	0	0	0	0	0	0	0	0	6.26633989748742	0	0	0	6.18443657604549	0	0	0	0	0	0	0	0	9.28630141245238	0	7.06865310175346	0	0	0	0	0	12.810339908274	6.48548981614906	0	0	0	0	0	0	0	0	0	17.6880696500373	0	0	0	0	0	0	12.9483971901344	0	0	0	0	0	0	0	0	0	0	0	6.36934061866319	0	0	0	0	0	0	0
287508	30.0790378765216	41.0656894786873	22.3006727699051	61.5526954453751	34.9927123604354	53.7152953063623	65.7087079080647	64.6423883222318	58.6883259491666	0	29.4005924385763	63.8475488407945	56.3115586542628	27.1748882146795	48.7907105260843	25.6903370790232	32.0999138525065	61.0511733924279	0	37.7768306343366	0	6.91108494057361	53.3750909435293	41.5595624651652	32.3282255581244	43.3042826127862	49.3750217251474	29.1517410450486	46.0063094373473	32.764147630553	44.6829703141483	6.19403867044396	22.6425637511033	12.0753926085954	55.8076939087905	74.3582648515927	58.1959759222668	20.5643524168798	6.44870571380222	11.1129405579705	86.4249506902849	43.976683731947	62.7967283128715	0	0	66.5807442317634	109.367315507746	6.35402158425616	0	37.9412644271241	21.2800542942191	14.3507820216866	0	41.9566100800867	56.4952645321661	5.75048294125427	16.3775216101127	6.31702150084835	28.8163305471302	0	35.7563845995258	0	15.351103623105	0	0	0	0	53.7688983159416	0	60.3622303121588	27.9342277153526	6.26670902080092	28.1136091945306	6.05009650259992	0	13.5953585185516	86.963189322809	31.1994822645827	62.6341587347897	118.625253589837	35.4900833457399	0	52.6910907243487	50.1927864619352	0	9.10232550336718	196.745742732384	16.520934745407	21.4518630316525	34.2629979347498	61.5429121623817	29.3229356544449	32.2600639133623	42.0951628303371	37.6469683376061	54.0332553909918	76.1225802083271	73.8856127448423	36.5072046340384	17.0562641004156	28.4340397819769	30.6061297840511	0	0	5.37210141423297	40.4201061080927	0	0	32.6173085226468	13.2666760653143	7.48404325666196	41.0257612544814	94.3794758103749	89.6796277784542	9.13912367407401	56.4087630802252	22.8000129734058	15.3773379221486	33.3090330520167	0	6.78380675294652	47.8673313988459	16.0827279235958	0	28.6691095997136	0	49.8951153376602	33.8607040720797	0	12.5329258723521	12.9771673071883	137.71230832993	48.7177443358238	43.3043133032371	22.5062876827909	71.1846839462583	21.910017916002	19.1125454511509	33.6209659328975	17.8026204590861	70.6233524254088	236.87354864066	38.8566047067623	55.3339231211344	84.9251781440928	6.72662648377429	23.5299548016012	0	20.9559294813808	0	42.4987208265643	46.7842690881422	22.4519832434573	64.8683548901784	40.7371161155233	6.5411658119891	52.9623934316736	64.1421577174605	50.8714834360394	27.1366600197286	0	6.68516311308912	7.0353369561698	56.8516846927618	0	0	0	15.7083134480318	89.8273739503518	0	29.7789677801555	0	0	0	6.74957057270002	52.5558219604192	0	27.5929889420182	59.9094993211753	36.2226588432862	37.6901953249704	48.7821092483804	18.4677114958389	81.2560996482471	85.8376280399262	105.284486615837	39.2916014835586	38.3288557813442
287514	0	0	0	0	5.75162422461032	5.56736723830894	0	10.5255383127398	0	0	0	0	5.89997027429629	0	6.63698947224207	5.74393372043591	6.69219527273856	0	0	0	0	0	0	0	0	0	0	0	5.79423810034644	0	10.2477450007418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.90161396809124	5.07361525753678	0	0	0	0	0	0	0	0	7.7098535087225	0	0	0	5.63028196679656	0	0	5.29547925515226	0	0	6.09499323189574	0	6.62561684991296	0	0	6.07987932478709	7.99560895231572	0	0	0	0	0	0	6.47718569941872	0	0	0	0	0	0	0	0	0	0	0	5.8579115096273	0	0	0	6.03004416597848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4414771712573	0	0	0	8.67691888078319	0	0	0	0	0	0	6.72845340612772	0	8.20494839355848	0	6.34404030052132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.40648425215009	0	0	0	0	0	6.38698449487288	6.14658607417936	0	0	0	0	0	0	0	5.86223812036255	6.74957057270002	0	0	0	0	0	0	0	8.25863608178428	0	0	9.99741767060661	6.13477691195656	0
2876801	0	0	7.4330099074649	0	39.0190986289582	13.6375612177915	0	0	0	0	0	0	0	0	0	0	0	0	8.35623799300121	73.8661606308257	5.80398921476153	0	0	0	0	0	6.21818084825001	0	0	9.45664355370287	0	0	6.27942195506754	0	0	9.6311288054251	0	0	0	6.41597118077427	0	0	0	0	0	0	0	0	6.20273083680652	0	0	0	0	0	0	5.75048294125427	6.18988413304943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1599834064431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5973352216885	0	0	0	0	0	0	0	0	0	17.0983299043586	0	0	0	0	0	0	6.12648189468371	0	0	0	0	66.2653302334885	0	0	0	0	59.3619735643562	0	0	0	0	0	0	0	6.72845340612772	0	0	0	0	41.2283117656103	0	0	0	0	0	0	0	12.2967344303212	0	0	0	0	0	31.3901749967682	0	0	9.45431876449048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.91646929705856	0	0	0	0	0	0	9.1961394149079	0	0	0	0	0	0	0	0	0	0	13.8700835754161	0	0	0	7.00059974429531	0	0	0	0	0	0	0	9.44265031953775	5.44180585324576	0	0	0	0	0	0	0	0	0	0	0	0	38.6468347788683	12.1599834064431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.6550957123994	0	0	0	0	0	6.32700223470022	0	0	0	0	44.5451829245198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8291732258722	0	0	0	0	0	0	0	0	14.6832483275432	0	0	0	0	0	0	0	12.810339908274	15.8866976737835	0	0	0	0	0	6.79444622514915	0	0	0	0	34.4725142893605	0	6.38698449487288	0	6.52749487162872	32.9546457232617	0	0	7.01799028397483	6.60549435771217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2901965	9.35587836595856	16.3139879930598	7.4330099074649	21.6006291762385	30.4392672244279	83.0469016272023	38.7659270271089	184.049218712855	23.2730966746882	47.0581404316237	21.1005235485484	25.5545312218875	92.1010551768997	29.0516884664776	0	0	18.9293757937585	9.77009531453871	13.2126030256082	6.57458548860084	47.525321020404	29.3252196961542	79.7664685948001	44.4308696660175	53.1364441983882	45.6483083470308	10.7703439795682	17.9912674218676	74.0431028723658	45.367354187632	43.4904474012103	20.5446160649858	39.2247774824375	28.7484452508555	90.7111380631703	20.4318151584679	40.6792234320419	36.7923394472228	30.9316239423151	16.975763025661	15.6046946291531	43.4088598418367	111.362147226695	45.8756946944562	19.0922922333438	5.85781100472447	6.42059813133827	16.8118397489643	189.576938946487	28.5808743996638	48.3253189564379	51.5141310473085	62.2624033407283	9.37916843031277	249.909660410715	102.401126436393	43.7827977303062	10.9415477375366	48.2309678715726	213.338256393421	29.8642774210767	21.7688352499104	92.7461817320024	87.0198123959928	31.3530541610005	23.4034212451189	74.3137660266373	75.7065163323985	27.1856931313251	27.8123042546263	17.2399914370951	35.4570565111923	91.6956201457727	12.1004144751085	24.4387530792849	24.3217653166409	56.2832069207842	75.9276273155801	43.9215306449579	41.7921041611953	40.8445188946576	45.8003830795516	27.7613605668946	286.765830603789	40.9158582426723	49.8754770970417	28.2963872851236	53.8752678523174	22.2617817036432	46.1353123575168	47.6588877342388	34.5893884375177	6.09555936714721	65.5696993625684	15.1163908275211	339.946083523362	46.9806493315936	39.525533190295	23.4232082037128	132.498192362115	12.7147183358768	36.4655153138102	65.1861957970024	38.1814007115096	37.9954520710691	108.504787896363	0	208.338486506067	60.5002874382448	38.6871901648563	21.1694544749392	84.5071860798367	55.7064129362703	44.9998629716854	21.4344877577054	20.9679420779314	42.1528936685539	34.3901962020075	32.8153600642268	69.1276834790438	76.2212399218614	0	50.4516796173965	21.0105223577566	106.602446119965	407.412005318832	145.411263892361	67.7603091363028	39.7180993852763	178.62867819724	102.081603916556	189.124684211894	114.706361757783	103.670358234964	72.3146865025862	64.2462794915107	70.2762212599333	75.985900394385	32.7693552485377	11.6541990334342	97.0526046625062	155.873599995495	122.801379901886	291.194418286676	154.672421575252	16.4774239285352	6.79193831670411	220.669376324576	80.7503999520529	43.1505117794137	29.3555893728669	74.2976401001371	114.946370171532	21.5099364540682	58.2010006046937	211.501469160015	65.7527772901277	35.3120447872522	15.6931542486064	19.7436798434852	14.2709171139104	76.2960185567127	12.1857621147626	34.6364887227204	20.198654495613	8.6926401252224	44.2857841478815	42.7424884442348	19.4232743137922	25.5310368825013	24.3132272374189	70.2746855710621	23.8170798117352	65.5884544054307	216.074292930388	43.9652782525453	37.6784640181413	42.5310771978571	107.639051903634	46.7700752171608	46.3858186098081	76.313261474651	46.7343798027942	50.168700841227	43.8349845808945	23.4477806696309	42.956378678831	45.9161195615106
290304	31.9613834352014	0	0	0	28.180663526676	5.56736723830894	0	0	0	24.5687147617868	0	120.137110659822	38.2452785332008	13.2587441937458	80.8298567420025	5.74393372043591	0	0	0	0	0	0	47.5822344668932	13.2722836120339	0	27.6353421071514	0	0	0	0	0	0	0	6.97161821774879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.6822642557225	0	0	0	0	0	0	0	14.5449865707087	0	11.1663906178758	50.2011047112818	0	0	0	0	0	0	0	0	6.05575154230736	0	0	69.2872420196733	0	70.6351738596051	0	37.0536832539043	0	0	0	0	0	0	0	0	0	0	0	19.9717268391145	0	0	0	0	0	0	0	0	0	0	0	6.78380675294652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.7693552485377	0	0	0	27.0769077790501	45.7631900660974	37.4122118082289	0	0	0	0	0	0	9.17193195613418	0	0	0	0	0	0	0	0	7.13527690453167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.829781342312	0	0	0	8.25863608178428	0	0	9.99741767060661	62.3010901404086	0
291017	18.7125758004373	0	18.2079199279579	0	11.5034387307599	0	0	0	0	0	12.5349770004543	33.3791933320201	11.8001459370002	0	0	0	0	0	0	0	0	0	0	10.2805459427279	0	0	0	12.7214040227305	0	6.68680695056197	0	0	0	0	0	0	0	0	14.4201441506532	0	0	0	0	0	6.03718280652559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.29547925515226	0	0	6.09499323189574	0	6.62561684991296	0	0	0	7.99560895231572	6.50453225713006	7.88608546293009	0	0	0	0	0	0	0	14.5143129903062	5.84079999852077	0	6.05575154230736	0	0	12.1913452346753	7.32572883327629	0	0	0	0	0	0	17.9818116680022	12.290107983049	0	0	0	0	0	0	0	0	0	0	6.4724354202774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.99666833573579	0	0	0	0	0	0	6.48548981614906	0	0	0	0	0	0	0	9.3067896181501	7.13527690453167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.4950211678839	0	0	6.61198875142791	0	0	0	0	0	11.5081986826711	33.163209419458	0	0
291094	45.5299145604063	14.8924552682617	32.4051117778944	0	17.2556338566514	0	5.27407772588921	0	0	0	40.3041692639935	49.2086840478632	35.4070138461297	23.7194918347624	0	0	6.69219527273856	0	16.7130595459492	0	5.80398921476153	0	6.04070654007259	21.4019197684554	16.6920912808979	16.6633883560436	10.7703439795682	17.9912674218676	34.7722408844099	25.9005947276978	8.36719993752554	0	6.27942195506754	12.0753926085954	52.5718025371575	0	6.13097084905186	0	21.3894199292429	0	34.193448242957	0	9.72218784244105	37.2237875431592	29.5801685763315	5.85781100472447	0	0	23.2104287802873	15.2756342398748	0	0	0	11.4871726463561	0	47.4372250375004	0	0	5.76250041679258	0	39.6989336880041	0	0	0	7.9624631867864	0	5.85138943132676	19.0941929792999	42.1231630273963	6.74465613439934	0	0	11.4760729512655	6.05009650259992	0	6.07987932478709	13.8490960842445	9.19886260248949	13.6593838722432	15.7919892618491	8.24963831412258	0	0	12.9546431622156	0	0	39.4920784098931	20.2343904014628	0	31.4716107069228	0	0	34.4883139553543	7.32572883327629	9.56022653555104	5.8579115096273	7.0009428576887	19.5562200908052	11.4285589958293	8.52782192315675	53.2131596413202	40.0233697947231	0	21.4525275086191	0	0	35.3698181228991	0	8.15297164699137	6.63319209372315	21.1694544749392	5.7431758372187	15.8547177086725	0	0	10.0721057926003	13.1628332581655	15.3773379221486	0	0	0	23.7298409211535	11.3719608413133	0	0	0	0	0	6.4414771712573	0	0	0	0	18.5542560238258	16.5144565178421	26.2133961003629	18.6845182933162	6.37050371284627	10.6300802652996	0	0	0	22.7483350740591	20.0628282597577	34.635822829636	52.9899056506007	0	0	0	0	0	21.5114445158137	21.2996425281474	34.0141316549612	43.1135433294447	11.3297931225018	8.70300375255528	22.5363630124845	0	30.1615826687969	15.9555057921168	6.68516311308912	7.0353369561698	0	0	0	0	7.02474021145563	0	0	0	0	0	0	0	0	0	0	17.4944428070284	0	24.6706858792404	0	8.25863608178428	0	32.5551330499596	54.7846001269235	0	12.6338917669329
291266	0	0	0	0	0	0	0	0	0	0	0	16.3970103094449	17.7007324408776	0	11.4957717772392	0	6.69219527273856	0	0	0	0	0	0	10.2805459427279	5.90130567086162	26.3489598587575	78.4883338208889	36.5466006923016	5.79423810034644	13.37391291431	0	0	0	0	0	38.53345485619	0	9.1961394149079	12.8976796217435	0	0	0	53.570410841831	22.650381223826	8.53791766920678	0	0	6.35402158425616	0	6.23604945214978	5.90161396809124	14.3507820216866	0	6.63202498025324	0	0	16.3775216101127	14.1256653017488	30.4968443925994	0	0	0	46.5772131491715	0	0	0	0	5.29547925515226	0	0	0	0	0	0	0	10.5307896556989	5.65371918932377	6.50453225713006	11.1527246192518	0	8.24963831412258	0	0	0	10.5616781095173	0	0	0	0	49.216724495652	0	0	12.1913452346753	10.3602377396282	9.56022653555104	0	0	0	33.9083442235662	0	0	42.9396152281454	0	0	0	16.1183533594923	0	10.4961210922283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.49223083945573	0	0	0	8.82706170857361	0	13.2115651949335	0	16.8081075418297	6.72845340612772	0	0	30.0951660218459	0	0	0	0	0	0	0	0	6.48548981614906	0	0	0	0	0	0	0	0	0	6.68516311308912	0	0	25.5505442187828	8.6926401252224	43.8014604844421	7.02474021145563	0	0	0	0	0	0	11.6907767000872	46.2622403492967	0	0	0	0	14.2426638214827	0	8.25863608178428	0	0	0	20.3480296915472	0
291733	10.8032903239335	13.3201184516692	16.6213276972655	0	11.5034387307599	0	0	8.59401314828724	0	0	13.5393816982315	12.3947366694551	13.1930407783119	5.92935167896916	13.2742713239488	16.2469233563995	22.197157833969	15.4482457566326	0	0	11.6081739559182	0	6.04070654007259	16.7885541522772	19.5735529063592	8.33140499186336	17.588464867751	14.2230579966775	16.3892222066121	11.5820620106476	0	0	0	15.5895174220423	16.500319442903	0	0	13.005488402779	22.3406753953457	0	0	14.0797364182098	7.93809144707312	26.8012094014634	6.03718280652559	0	9.08015934451318	0	0	6.23604945214978	28.3067620998254	12.4280351422649	0	11.4871726463561	12.9543714102385	26.3549289645579	6.18988413304943	0	9.98105398239514	19.8922111261119	26.1481058649405	10.8837728644057	6.86500653302275	0	0	0	5.85138943132676	7.4889735836641	12.1566134859468	0	16.1264354609834	0	17.5305041062939	0	9.97625153708303	8.5983007726452	7.99560895231572	14.5449865707087	11.1527246192518	6.44682931074993	10.103759520406	0	7.1670931552101	11.2189716211489	0	12.8728099431096	21.5291124367322	15.4538314981324	0	8.56417830724333	8.92406690003657	0	6.09555936714721	7.32572883327629	9.56022653555104	0	7.0009428576887	9.77764258465813	10.221969414105	19.0697141706815	29.1364169433837	23.9595201720399	0	8.75739788231848	15.1951090020857	0	13.3661454305629	0	0	0	12.9629852025244	32.4938478450224	12.9451420064196	6.06576982604834	48.3778922522656	18.3897907345225	23.7311772740971	0	5.71142683126253	27.9703416282886	6.78380675294652	12.2531937544988	9.28510043368165	0	0	0	6.49314145431517	10.8888797527137	14.4039792951009	0	0	0	0	13.8291732258722	24.1759451219416	0	21.910017916002	0	15.0334868293424	11.6541990334342	23.0997609762735	10.0490248431153	13.1330021678342	0	0	16.4774239285352	0	0	17.8709199300204	14.3795362814082	6.40503856289077	6.48548981614906	0	10.7543461990017	48.8904943798408	6.5411658119891	6.15391412674278	6.79444622514915	0	11.3985251326808	0	14.9489245843697	19.9000871505231	0	6.38698449487288	0	0	0	33.0171410174395	0	0	0	0	0	0	21.977327078833	20.9867197441186	0	19.8371227186797	6.96958603801688	14.2426638214827	0	11.6796079278306	0	0	7.06918294828295	8.67593913295541	11.3000361992739
